timestamp,Infrared to Red Signal Ratio
04/22/20 00:00:13,-1
04/22/20 00:01:13,0
04/22/20 00:02:13,2
04/22/20 00:03:14,0
04/22/20 00:04:14,-3
04/22/20 00:05:14,-1
04/22/20 00:06:15,-2
04/22/20 00:07:15,-25
04/22/20 00:08:15,3
04/22/20 00:09:15,0
04/22/20 00:10:15,-1
04/22/20 00:11:15,-3
04/22/20 00:12:16,-2
04/22/20 00:13:16,0
04/22/20 00:14:16,0
04/22/20 00:15:16,-2
04/22/20 00:16:16,4
04/22/20 00:17:16,-3
04/22/20 00:18:16,0
04/22/20 00:19:17,-5
04/22/20 00:20:17,7
04/22/20 00:21:17,-2
04/22/20 00:22:17,-5
04/22/20 00:23:17,-15
04/22/20 00:24:18,-8
04/22/20 00:25:18,4
04/22/20 00:26:18,1
04/22/20 00:27:18,-1
04/22/20 00:28:18,-6
04/22/20 00:29:18,4
04/22/20 00:30:18,-5
04/22/20 00:31:19,-2
04/22/20 00:32:19,-2
04/22/20 00:33:19,-1
04/22/20 00:34:19,0
04/22/20 00:35:20,-1
04/22/20 00:36:20,1
04/22/20 00:37:20,-2
04/22/20 00:38:20,-5
04/22/20 00:39:20,-2
04/22/20 00:40:20,20
04/22/20 00:41:21,3
04/22/20 00:42:21,4
04/22/20 00:43:21,0
04/22/20 00:44:21,3
04/22/20 00:45:21,-1
04/22/20 00:46:21,-6
04/22/20 00:47:21,0
04/22/20 00:48:22,0
04/22/20 00:49:22,0
04/22/20 00:50:22,1
04/22/20 00:51:21,6
04/22/20 00:52:21,10
04/22/20 00:53:21,0
04/22/20 00:54:21,-3
04/22/20 00:55:22,2
04/22/20 00:56:22,-1
04/22/20 00:57:22,-4
04/22/20 00:58:22,0
04/22/20 00:59:22,-1
04/22/20 01:00:22,56
04/22/20 01:01:22,-2
04/22/20 01:02:23,3
04/22/20 01:03:23,-1
04/22/20 01:04:23,-1
04/22/20 01:05:23,-1
04/22/20 01:06:23,-19
04/22/20 01:07:24,6
04/22/20 01:08:24,-17
04/22/20 01:09:24,-1
04/22/20 01:10:24,1
04/22/20 01:11:24,56
04/22/20 01:12:24,17
04/22/20 01:13:25,-40
04/22/20 01:14:25,35
04/22/20 01:15:25,4
04/22/20 01:16:25,-4
04/22/20 01:17:25,6
04/22/20 01:18:25,-3
04/22/20 01:19:25,-13
04/22/20 01:20:26,-52
04/22/20 01:21:26,0
04/22/20 01:22:26,3
04/22/20 01:23:27,0
04/22/20 01:24:27,-1
04/22/20 01:25:27,2
04/22/20 01:26:27,2
04/22/20 01:27:28,0
04/22/20 01:28:28,17
04/22/20 01:29:28,-1
04/22/20 01:30:28,-2
04/22/20 01:31:28,0
04/22/20 01:32:28,3
04/22/20 01:33:28,-1
04/22/20 01:34:29,0
04/22/20 01:35:29,0
04/22/20 01:36:29,0
04/22/20 01:37:29,0
04/22/20 01:38:29,-1
04/22/20 01:39:29,-1
04/22/20 01:40:29,-1
04/22/20 01:41:29,0
04/22/20 01:42:29,9
04/22/20 01:43:30,1
04/22/20 01:44:30,8
04/22/20 01:45:30,-1
04/22/20 01:46:30,0
04/22/20 01:47:30,-1
04/22/20 01:48:30,-1
04/22/20 01:49:31,-1
04/22/20 01:50:31,-1
04/22/20 01:51:31,0
04/22/20 01:52:31,-1
04/22/20 01:53:31,-1
04/22/20 01:54:31,0
04/22/20 01:55:32,-1
04/22/20 01:56:32,0
04/22/20 01:57:32,0
04/22/20 01:58:32,10
04/22/20 01:59:32,-2
04/22/20 02:00:33,4
04/22/20 02:01:33,4
04/22/20 02:02:33,0
04/22/20 02:03:33,-3
04/22/20 02:04:33,2
04/22/20 02:05:33,-4
04/22/20 02:06:33,-56
04/22/20 02:07:34,-2
04/22/20 02:08:34,-1
04/22/20 02:09:34,4
04/22/20 02:10:34,3
04/22/20 02:11:35,-7
04/22/20 02:12:35,-3
04/22/20 02:13:35,1
04/22/20 02:14:35,41
04/22/20 02:15:35,-1
04/22/20 02:16:35,-44
04/22/20 02:17:36,10
04/22/20 02:18:36,-1
04/22/20 02:19:36,-2
04/22/20 02:20:36,0
04/22/20 02:21:36,-2
04/22/20 02:22:36,-7
04/22/20 02:23:37,-1
04/22/20 02:24:37,11
04/22/20 02:25:37,17
04/22/20 02:26:37,16
