timestamp,Infrared to Red Signal Ratio
04/08/20 00:00:17,1
04/08/20 00:01:17,4
04/08/20 00:02:17,-3
04/08/20 00:03:17,5
04/08/20 00:04:18,0
04/08/20 00:05:18,6
04/08/20 00:06:18,-2
04/08/20 00:07:18,8
04/08/20 00:08:18,8
04/08/20 00:09:18,-19
04/08/20 00:10:18,0
04/08/20 00:11:19,-2
04/08/20 00:12:19,-7
04/08/20 00:13:19,-83
04/08/20 00:14:19,0
04/08/20 00:15:19,0
04/08/20 00:16:19,-10
04/08/20 00:17:20,10
04/08/20 00:18:20,0
04/08/20 00:19:20,2
04/08/20 00:20:20,-3
04/08/20 00:21:20,0
04/08/20 00:22:20,-9
04/08/20 00:23:20,-11
04/08/20 00:24:21,-16
04/08/20 00:25:21,5
04/08/20 00:26:21,-22
04/08/20 00:27:21,0
04/08/20 00:28:21,-1
04/08/20 00:29:21,6
04/08/20 00:30:21,-3
04/08/20 00:31:22,-9
04/08/20 00:32:22,26
04/08/20 00:33:22,12
04/08/20 00:34:22,-1
04/08/20 00:35:22,-17
04/08/20 00:36:22,-10
04/08/20 00:37:23,-1
04/08/20 00:38:23,1
04/08/20 00:39:23,-3
04/08/20 00:40:23,-1
04/08/20 00:41:23,5
04/08/20 00:42:23,8
04/08/20 00:43:23,1
04/08/20 00:44:24,0
04/08/20 00:45:24,-1
04/08/20 00:46:24,-4
04/08/20 00:47:24,-3
04/08/20 00:48:24,-1
04/08/20 00:49:24,-4
04/08/20 00:50:24,-2
04/08/20 00:51:25,-1
04/08/20 00:52:25,1
04/08/20 00:53:25,0
04/08/20 00:54:25,-1
04/08/20 00:55:25,8
04/08/20 00:56:25,4
04/08/20 00:57:25,-9
04/08/20 00:58:26,0
04/08/20 00:59:26,5
04/08/20 01:00:26,0
04/08/20 01:01:26,2
04/08/20 01:02:26,-1
04/08/20 01:03:26,0
04/08/20 01:04:27,-2
04/08/20 01:05:27,8
04/08/20 01:06:27,-3
04/08/20 01:07:27,9
04/08/20 01:08:27,0
