timestamp,Infrared to Red Signal Ratio
07/13/20 00:00:05,-1
07/13/20 00:01:05,-5
07/13/20 00:02:05,-1
07/13/20 00:03:05,-2
07/13/20 00:04:05,12
07/13/20 00:05:05,-2
07/13/20 00:06:06,-5
07/13/20 00:07:06,11
07/13/20 00:08:06,-2
07/13/20 00:09:06,-2
07/13/20 00:10:09,0
07/13/20 00:11:10,-1
07/13/20 00:12:10,5
07/13/20 00:13:10,2
07/13/20 00:14:10,-8
07/13/20 00:15:10,-1
07/13/20 00:16:10,-1
07/13/20 00:17:10,-21
07/13/20 00:18:11,-1
07/13/20 00:19:11,3
07/13/20 00:20:11,-10
07/13/20 00:21:11,-2
07/13/20 00:22:11,0
07/13/20 00:23:11,-4
07/13/20 00:24:11,-3
07/13/20 00:25:12,0
07/13/20 00:26:12,-1
07/13/20 00:27:12,-2
07/13/20 00:28:13,-3
07/13/20 00:29:13,-27
07/13/20 00:30:13,-28
07/13/20 00:31:13,5
07/13/20 00:32:13,-2
07/13/20 00:33:13,7
07/13/20 00:34:13,0
07/13/20 00:35:14,-18
07/13/20 00:36:14,19
07/13/20 00:37:14,0
07/13/20 00:38:14,0
07/13/20 00:39:14,12
07/13/20 00:40:14,-24
07/13/20 00:41:14,2
07/13/20 00:42:15,-23
07/13/20 00:43:15,-3
07/13/20 00:44:15,-2
07/13/20 00:45:15,-7
07/13/20 00:46:16,5
07/13/20 00:47:16,1
07/13/20 00:48:17,-1
07/13/20 00:49:17,-1
07/13/20 00:50:17,0
07/13/20 00:51:17,-3
07/13/20 00:52:17,0
07/13/20 00:53:17,-7
07/13/20 00:54:17,12
07/13/20 00:55:18,49
07/13/20 00:56:18,8
07/13/20 00:57:18,1
07/13/20 00:58:18,0
07/13/20 00:59:18,-2
07/13/20 01:00:18,3
07/13/20 01:01:18,-3
07/13/20 01:02:19,0
07/13/20 01:03:19,-1
07/13/20 01:04:19,0
07/13/20 01:05:19,0
07/13/20 01:06:19,3
07/13/20 01:07:19,-1
07/13/20 01:08:20,-18
07/13/20 01:09:20,2
07/13/20 01:10:20,-1
07/13/20 01:11:20,-2
07/13/20 01:12:20,-1
07/13/20 01:13:21,-1
07/13/20 01:14:21,0
07/13/20 01:15:21,-1
07/13/20 01:16:21,-6
07/13/20 01:17:21,3
07/13/20 01:18:21,1
07/13/20 01:19:21,-9
07/13/20 01:20:22,3
07/13/20 01:21:22,-1
07/13/20 01:22:22,0
07/13/20 01:23:22,-3
07/13/20 01:24:22,0
07/13/20 01:25:22,-9
07/13/20 01:26:23,-1
07/13/20 01:27:23,-5
07/13/20 01:28:23,-9
07/13/20 01:29:23,1
07/13/20 01:30:23,1
07/13/20 01:31:23,-9
07/13/20 01:32:23,-9
07/13/20 01:33:23,-4
07/13/20 01:34:23,2
07/13/20 01:35:24,-1
07/13/20 01:36:24,-1
07/13/20 01:37:24,-5
07/13/20 01:38:24,-10
07/13/20 01:39:24,7
07/13/20 01:40:24,-1
07/13/20 01:41:24,-11
07/13/20 01:42:25,0
07/13/20 01:43:25,-1
07/13/20 01:44:25,30
07/13/20 01:45:25,2
07/13/20 01:46:25,8
07/13/20 01:47:25,20
07/13/20 01:48:25,0
07/13/20 01:49:25,17
07/13/20 01:50:26,-1
07/13/20 01:51:26,0
07/13/20 01:52:26,36
07/13/20 01:53:26,1
07/13/20 01:54:26,2
07/13/20 01:55:26,-5
07/13/20 01:56:26,2
07/13/20 01:57:27,-1
07/13/20 01:58:27,-7
07/13/20 01:59:27,2
07/13/20 02:00:27,41
07/13/20 02:01:32,3
07/13/20 02:02:32,0
07/13/20 02:03:32,-9
07/13/20 02:04:32,-32
07/13/20 02:05:33,-11
07/13/20 02:06:34,2
07/13/20 02:07:34,2
07/13/20 02:08:34,10
07/13/20 02:09:34,0
07/13/20 02:10:34,-13
07/13/20 02:11:35,-4
07/13/20 02:12:35,-1
07/13/20 02:13:36,0
07/13/20 02:14:36,-10
07/13/20 02:15:36,1
07/13/20 02:16:36,0
07/13/20 02:17:35,-8
07/13/20 02:18:36,-27
07/13/20 02:19:36,0
07/13/20 02:20:36,1
07/13/20 02:21:36,-1
07/13/20 02:22:36,-1
07/13/20 02:23:36,1
07/13/20 02:24:36,3
07/13/20 02:25:37,1
07/13/20 02:26:37,-5
07/13/20 02:27:37,-11
07/13/20 02:28:37,0
07/13/20 02:29:37,15
07/13/20 02:30:37,-5
07/13/20 02:31:38,0
07/13/20 02:32:38,-4
07/13/20 02:33:39,2
07/13/20 02:34:39,0
07/13/20 02:35:39,0
07/13/20 02:36:39,-9
07/13/20 02:37:39,-1
07/13/20 02:38:40,-4
07/13/20 02:39:40,-1
07/13/20 02:40:40,-1
07/13/20 02:41:40,1
07/13/20 02:42:40,-1
07/13/20 02:43:40,-4
07/13/20 02:44:40,1
07/13/20 02:45:41,-1
07/13/20 02:46:41,5
07/13/20 02:47:41,-10
07/13/20 02:48:41,-2
07/13/20 02:49:41,-5
07/13/20 02:50:41,2
07/13/20 02:51:41,-2
07/13/20 02:52:41,-1
07/13/20 02:53:41,0
07/13/20 02:54:41,0
07/13/20 02:55:42,-2
07/13/20 02:56:42,-5
07/13/20 02:57:42,3
07/13/20 02:58:42,4
07/13/20 02:59:42,0
07/13/20 03:00:42,-17
07/13/20 03:01:43,3
07/13/20 03:02:43,1
07/13/20 03:03:43,-9
07/13/20 03:04:43,-1
07/13/20 03:05:44,1
07/13/20 03:06:44,-9
07/13/20 03:07:44,-1
07/13/20 03:08:44,-1
07/13/20 03:09:44,0
07/13/20 03:10:44,-18
07/13/20 03:11:45,-8
07/13/20 03:12:45,0
07/13/20 03:13:45,-18
07/13/20 03:14:45,-3
07/13/20 03:15:45,-2
07/13/20 03:16:45,-7
07/13/20 03:17:45,1
07/13/20 03:18:46,0
07/13/20 03:19:46,0
07/13/20 03:20:46,2
07/13/20 03:21:45,3
07/13/20 03:22:45,1
07/13/20 03:23:46,4
07/13/20 03:24:46,-1
07/13/20 03:25:46,-1
07/13/20 03:26:46,0
07/13/20 03:27:46,-15
07/13/20 03:28:46,0
07/13/20 03:29:47,0
07/13/20 03:30:47,-34
07/13/20 03:31:47,-7
07/13/20 03:32:47,-3
07/13/20 03:33:47,-8
07/13/20 03:34:47,-9
07/13/20 03:35:47,-2
07/13/20 03:36:48,-8
07/13/20 03:37:49,-8
07/13/20 03:38:50,-1
07/13/20 03:39:50,0
07/13/20 03:40:50,0
07/13/20 03:41:50,13
07/13/20 03:42:50,0
07/13/20 03:43:50,24
07/13/20 03:44:51,13
07/13/20 03:45:51,1
07/13/20 03:46:51,2
07/13/20 03:47:51,0
07/13/20 03:48:51,0
07/13/20 03:49:51,15
07/13/20 03:50:51,0
07/13/20 03:51:52,1
07/13/20 03:52:52,-1
07/13/20 03:53:51,2
07/13/20 03:54:51,-1
07/13/20 03:55:51,-3
07/13/20 03:56:51,12
07/13/20 03:57:52,-3
07/13/20 03:58:53,1
07/13/20 03:59:53,-1
07/13/20 04:00:53,-11
07/13/20 04:01:53,-11
07/13/20 04:02:53,-3
07/13/20 04:03:54,0
07/13/20 04:04:54,-8
07/13/20 04:05:54,7
07/13/20 04:06:54,2
07/13/20 04:07:54,0
07/13/20 04:08:54,0
07/13/20 04:09:55,-1
07/13/20 04:10:55,3
07/13/20 04:11:55,-18
07/13/20 04:12:55,1
07/13/20 04:13:55,13
07/13/20 04:14:55,2
07/13/20 04:15:56,0
07/13/20 04:16:56,-4
07/13/20 04:17:56,3
07/13/20 04:18:56,-7
07/13/20 04:19:56,-1
07/13/20 04:20:56,-6
07/13/20 04:21:56,0
07/13/20 04:22:57,0
07/13/20 04:23:57,0
07/13/20 04:24:57,0
07/13/20 04:25:57,-1
07/13/20 04:26:57,15
07/13/20 04:27:57,-2
07/13/20 04:28:57,-5
07/13/20 04:29:57,-1
07/13/20 04:30:58,1
07/13/20 04:31:58,12
07/13/20 04:32:58,1
07/13/20 04:33:58,-19
07/13/20 04:34:58,25
07/13/20 04:35:58,0
07/13/20 04:36:59,-7
07/13/20 04:37:59,-8
07/13/20 04:38:59,3
07/13/20 04:39:59,-10
07/13/20 04:40:59,-2
07/13/20 04:41:59,2
07/13/20 04:42:59,-1
07/13/20 04:43:59,0
07/13/20 04:45:00,7
07/13/20 04:46:00,-2
07/13/20 04:47:00,-9
07/13/20 04:48:00,0
07/13/20 04:49:00,-2
07/13/20 04:50:00,0
07/13/20 04:51:01,0
07/13/20 04:52:01,-2
07/13/20 04:53:01,-1
07/13/20 04:54:01,10
07/13/20 04:55:01,-2
07/13/20 04:56:01,-1
07/13/20 04:57:01,1
07/13/20 04:58:02,0
07/13/20 04:59:02,-1
07/13/20 05:00:02,8
07/13/20 05:01:02,2
07/13/20 05:02:02,2
07/13/20 05:03:03,-1
07/13/20 05:04:03,-1
07/13/20 05:05:03,1
07/13/20 05:06:03,-1
07/13/20 05:07:03,-5
07/13/20 05:08:03,0
07/13/20 05:09:04,-4
07/13/20 05:10:04,-1
07/13/20 05:11:04,1
07/13/20 05:12:04,-6
07/13/20 05:13:04,0
07/13/20 05:14:04,-3
07/13/20 05:15:04,4
07/13/20 05:16:04,4
07/13/20 05:17:04,30
07/13/20 05:18:05,-1
07/13/20 05:19:05,-5
07/13/20 05:20:05,0
07/13/20 05:21:05,19
07/13/20 05:22:05,-1
07/13/20 05:23:05,8
07/13/20 05:24:05,19
07/13/20 05:25:06,0
07/13/20 05:26:06,1
07/13/20 05:27:06,0
07/13/20 05:28:06,0
07/13/20 05:29:06,-1
07/13/20 05:30:07,-1
07/13/20 05:31:07,0
07/13/20 05:32:07,-6
07/13/20 05:33:07,0
07/13/20 05:34:07,3
07/13/20 05:35:07,0
07/13/20 05:36:08,0
07/13/20 05:37:08,0
07/13/20 05:38:08,0
07/13/20 05:39:08,6
07/13/20 05:40:08,1
07/13/20 05:41:08,0
07/13/20 05:42:09,-7
07/13/20 05:43:09,13
07/13/20 05:44:09,2
07/13/20 05:45:09,11
07/13/20 05:46:09,0
07/13/20 05:47:09,-6
07/13/20 05:48:09,-13
07/13/20 05:49:09,14
07/13/20 05:50:09,-2
07/13/20 05:51:10,9
07/13/20 05:52:10,5
07/13/20 05:53:10,-1
07/13/20 05:54:10,-1
07/13/20 05:55:10,0
07/13/20 05:56:10,1
07/13/20 05:57:11,22
07/13/20 05:58:11,2
07/13/20 05:59:11,-1
07/13/20 06:00:11,-3
07/13/20 06:01:12,-1
07/13/20 06:02:12,5
07/13/20 06:03:12,-3
07/13/20 06:04:12,8
07/13/20 06:05:12,-1
07/13/20 06:06:12,0
07/13/20 06:07:13,9
07/13/20 06:08:13,-1
07/13/20 06:09:13,1
07/13/20 06:10:13,0
07/13/20 06:11:13,-1
07/13/20 06:12:13,28
07/13/20 06:13:13,-14
07/13/20 06:14:14,-4
07/13/20 06:15:14,6
07/13/20 06:16:14,0
07/13/20 06:17:14,4
07/13/20 06:18:14,8
07/13/20 06:19:15,-4
07/13/20 06:20:15,4
07/13/20 06:21:15,-51
07/13/20 06:22:15,4
07/13/20 06:23:15,-4
07/13/20 06:24:15,0
07/13/20 06:25:16,0
07/13/20 06:26:16,21
07/13/20 06:27:16,15
07/13/20 06:28:16,40
07/13/20 06:29:16,3
07/13/20 06:30:16,-9
07/13/20 06:31:16,-5
07/13/20 06:32:17,13
07/13/20 06:33:16,-7
07/13/20 06:34:16,27
07/13/20 06:35:17,0
07/13/20 06:36:17,57
07/13/20 06:37:17,42
07/13/20 06:38:17,21
07/13/20 06:39:17,-1
07/13/20 06:40:17,-1
07/13/20 06:41:18,-30
07/13/20 06:42:18,-1
07/13/20 06:43:18,0
07/13/20 06:44:18,10
07/13/20 06:45:18,-1
07/13/20 06:46:18,5
07/13/20 06:47:18,-1
07/13/20 06:48:19,0
07/13/20 06:49:18,6
07/13/20 06:50:18,1
07/13/20 06:51:19,1
07/13/20 06:52:19,-2
07/13/20 06:53:19,4
07/13/20 06:54:19,-4
07/13/20 06:55:19,-2
07/13/20 06:56:19,15
07/13/20 06:57:20,-1
07/13/20 06:58:20,12
07/13/20 06:59:20,6
07/13/20 07:00:20,5
07/13/20 07:01:20,-2
07/13/20 07:02:20,-3
07/13/20 07:03:20,-1
07/13/20 07:04:21,0
07/13/20 07:05:21,-2
07/13/20 07:06:21,-1
07/13/20 07:07:22,-1
07/13/20 07:08:22,0
07/13/20 07:09:22,0
07/13/20 07:10:22,3
07/13/20 07:11:22,1
07/13/20 07:12:22,0
07/13/20 07:13:22,-1
07/13/20 07:14:23,-1
07/13/20 07:15:23,12
07/13/20 07:16:23,41
07/13/20 07:17:23,0
07/13/20 07:18:23,0
07/13/20 07:19:23,-1
07/13/20 07:20:24,0
07/13/20 07:21:24,1
07/13/20 07:22:24,21
07/13/20 07:23:24,-38
07/13/20 07:24:24,31
07/13/20 07:25:24,0
07/13/20 07:26:24,5
07/13/20 07:27:25,0
07/13/20 07:28:25,-7
07/13/20 07:29:25,1
07/13/20 07:30:25,0
07/13/20 07:31:25,-1
07/13/20 07:32:25,0
07/13/20 07:33:26,-16
07/13/20 07:34:26,0
07/13/20 07:35:26,-1
07/13/20 07:36:26,0
07/13/20 07:37:26,1
07/13/20 07:38:26,0
07/13/20 07:39:26,0
07/13/20 07:40:26,-2
07/13/20 07:41:26,0
07/13/20 07:42:26,0
07/13/20 07:43:26,62
07/13/20 07:44:27,5
