timestamp,Infrared to Red Signal Ratio
05/01/20 00:00:36,0
05/01/20 00:01:37,0
05/01/20 00:02:37,-11
05/01/20 00:03:37,-7
05/01/20 00:04:37,2
05/01/20 00:05:37,-2
05/01/20 00:06:37,-7
05/01/20 00:07:38,-1
05/01/20 00:08:38,-3
05/01/20 00:09:38,-1
05/01/20 00:10:38,0
05/01/20 00:11:38,-1
05/01/20 00:12:38,16
05/01/20 00:13:38,3
05/01/20 00:14:38,-7
05/01/20 00:15:38,6
05/01/20 00:16:39,0
05/01/20 00:17:39,-1
05/01/20 00:18:39,-4
05/01/20 00:19:39,3
05/01/20 00:20:39,-3
05/01/20 00:21:39,7
05/01/20 00:22:39,-2
05/01/20 00:23:40,-3
05/01/20 00:24:40,6
05/01/20 00:25:40,4
05/01/20 00:26:40,-1
05/01/20 00:27:40,-9
05/01/20 00:28:41,-10
05/01/20 00:29:41,0
05/01/20 00:30:41,0
05/01/20 00:31:41,0
05/01/20 00:32:41,6
05/01/20 00:33:41,1
05/01/20 00:34:41,-35
05/01/20 00:35:42,-11
05/01/20 00:36:42,-19
05/01/20 00:37:42,-1
05/01/20 00:38:42,-9
05/01/20 00:39:42,-4
05/01/20 00:40:42,1
05/01/20 00:41:42,-76
05/01/20 00:42:43,15
05/01/20 00:43:43,-27
05/01/20 00:44:43,0
05/01/20 00:45:43,0
05/01/20 00:46:43,-1
05/01/20 00:47:43,-2
05/01/20 00:48:44,-30
05/01/20 00:49:44,3
05/01/20 00:50:44,-1
05/01/20 00:51:44,-1
05/01/20 00:52:44,0
05/01/20 00:53:44,-43
05/01/20 00:54:44,-38
05/01/20 00:55:45,-4
05/01/20 00:56:45,-1
05/01/20 00:57:45,-7
05/01/20 00:58:45,-1
05/01/20 00:59:45,-3
05/01/20 01:00:45,-1
05/01/20 01:01:46,1
05/01/20 01:02:46,-1
05/01/20 01:03:46,-1
05/01/20 01:04:46,0
05/01/20 01:05:46,-8
05/01/20 01:06:46,0
05/01/20 01:07:46,0
05/01/20 01:08:47,-4
05/01/20 01:09:47,-2
05/01/20 01:10:47,0
05/01/20 01:11:47,1
05/01/20 01:12:47,-1
05/01/20 01:13:51,-1
05/01/20 01:14:51,7
05/01/20 01:15:51,0
05/01/20 01:16:51,-1
05/01/20 01:17:52,-6
05/01/20 01:18:52,1
05/01/20 01:19:52,-6
05/01/20 01:20:52,2
05/01/20 01:21:52,-4
05/01/20 01:22:52,6
05/01/20 01:23:52,1
05/01/20 01:24:53,2
05/01/20 01:25:53,-1
05/01/20 01:26:53,5
05/01/20 01:27:53,-1
05/01/20 01:28:53,0
05/01/20 01:29:53,3
05/01/20 01:30:54,1
05/01/20 01:31:54,-3
05/01/20 01:32:54,0
05/01/20 01:33:54,-1
05/01/20 01:34:54,0
05/01/20 01:35:54,-1
05/01/20 01:36:54,-1
05/01/20 01:37:55,1
05/01/20 01:38:55,0
05/01/20 01:39:55,0
05/01/20 01:40:55,0
05/01/20 01:41:55,-2
05/01/20 01:42:55,10
05/01/20 01:43:56,0
05/01/20 01:44:56,-3
05/01/20 01:45:55,3
05/01/20 01:46:55,13
05/01/20 01:47:55,12
05/01/20 01:48:55,44
05/01/20 01:49:56,2
05/01/20 01:50:56,9
05/01/20 01:51:56,-24
05/01/20 01:52:56,-6
05/01/20 01:53:56,-1
05/01/20 01:54:56,-26
05/01/20 01:55:56,-1
05/01/20 01:56:57,-1
05/01/20 01:57:57,0
05/01/20 01:58:57,-6
05/01/20 01:59:57,-1
05/01/20 02:00:57,1
05/01/20 02:02:01,1
05/01/20 02:03:02,-1
05/01/20 02:04:02,23
05/01/20 02:05:02,-1
05/01/20 02:06:02,-1
05/01/20 02:07:02,0
05/01/20 02:08:02,-3
05/01/20 02:09:02,-1
05/01/20 02:10:03,-10
05/01/20 02:11:03,14
05/01/20 02:12:03,0
05/01/20 02:13:03,44
05/01/20 02:14:03,0
05/01/20 02:15:03,-7
05/01/20 02:16:04,-1
05/01/20 02:17:04,13
05/01/20 02:18:03,0
05/01/20 02:19:03,0
05/01/20 02:20:03,11
05/01/20 02:21:03,-1
05/01/20 02:22:03,-19
05/01/20 02:23:04,6
05/01/20 02:24:04,1
05/01/20 02:25:04,0
05/01/20 02:26:04,0
05/01/20 02:27:04,0
05/01/20 02:28:04,0
05/01/20 02:29:04,1
05/01/20 02:30:05,0
05/01/20 02:31:05,-1
05/01/20 02:32:05,-2
05/01/20 02:33:05,0
05/01/20 02:34:09,0
05/01/20 02:35:09,-4
05/01/20 02:36:09,0
05/01/20 02:37:09,0
05/01/20 02:38:10,1
05/01/20 02:39:10,1
05/01/20 02:40:10,-1
05/01/20 02:41:10,0
05/01/20 02:42:10,-1
05/01/20 02:43:10,-2
05/01/20 02:44:11,0
05/01/20 02:45:11,0
05/01/20 02:46:11,6
05/01/20 02:47:11,15
05/01/20 02:48:11,-5
05/01/20 02:49:11,19
05/01/20 02:50:14,16
05/01/20 02:51:14,0
05/01/20 02:52:15,-1
05/01/20 02:53:15,0
05/01/20 02:54:15,-12
05/01/20 02:55:15,3
05/01/20 02:56:15,0
05/01/20 02:57:15,1
05/01/20 02:58:15,0
05/01/20 02:59:16,55
05/01/20 03:00:15,-9
05/01/20 03:01:16,53
05/01/20 03:02:16,11
05/01/20 03:03:16,-7
05/01/20 03:04:16,5
05/01/20 03:05:16,-3
05/01/20 03:06:16,4
05/01/20 03:07:16,-12
05/01/20 03:08:17,0
05/01/20 03:09:17,-3
05/01/20 03:10:17,-35
05/01/20 03:11:18,20
05/01/20 03:12:18,5
05/01/20 03:13:18,-4
05/01/20 03:14:19,42
05/01/20 03:15:19,-2
05/01/20 03:16:19,-5
05/01/20 03:17:19,-12
05/01/20 03:18:19,0
05/01/20 03:19:19,-2
05/01/20 03:20:19,9
05/01/20 03:21:20,28
05/01/20 03:22:20,-11
05/01/20 03:23:20,-4
05/01/20 03:24:20,2
05/01/20 03:25:20,5
05/01/20 03:26:20,20
05/01/20 03:27:20,-12
05/01/20 03:28:20,-2
05/01/20 03:29:21,0
05/01/20 03:30:21,0
05/01/20 03:31:21,6
05/01/20 03:32:21,19
05/01/20 03:33:21,0
05/01/20 03:34:21,22
05/01/20 03:35:21,0
05/01/20 03:36:22,0
05/01/20 03:37:22,0
05/01/20 03:38:22,2
05/01/20 03:39:22,21
05/01/20 03:40:22,0
05/01/20 03:41:22,19
05/01/20 03:42:22,24
05/01/20 03:43:23,-2
05/01/20 03:44:23,0
05/01/20 03:45:23,-1
05/01/20 03:46:23,3
05/01/20 03:47:23,11
05/01/20 03:48:23,3
05/01/20 03:49:24,-5
05/01/20 03:50:24,2
05/01/20 03:51:24,0
05/01/20 03:52:24,3
05/01/20 03:53:24,-4
05/01/20 03:54:25,0
05/01/20 03:55:25,0
05/01/20 03:56:25,13
05/01/20 03:57:26,-3
05/01/20 03:58:26,0
05/01/20 03:59:26,0
05/01/20 04:00:26,-1
05/01/20 04:01:26,-13
05/01/20 04:02:26,-9
05/01/20 04:03:26,-4
05/01/20 04:04:27,-3
05/01/20 04:05:27,2
05/01/20 04:06:27,-26
05/01/20 04:07:27,4
05/01/20 04:08:27,1
05/01/20 04:09:27,1
05/01/20 04:10:27,2
05/01/20 04:11:27,1
05/01/20 04:12:27,-18
05/01/20 04:13:27,0
05/01/20 04:14:28,4
05/01/20 04:15:28,14
05/01/20 04:16:28,2
05/01/20 04:17:28,4
05/01/20 04:18:28,-7
05/01/20 04:19:28,-10
05/01/20 04:20:29,2
05/01/20 04:21:29,-1
05/01/20 04:22:29,4
05/01/20 04:23:29,-4
05/01/20 04:24:29,5
05/01/20 04:25:29,-1
05/01/20 04:26:29,8
05/01/20 04:27:29,6
05/01/20 04:28:29,61
05/01/20 04:29:30,9
05/01/20 04:30:30,37
05/01/20 04:31:30,16
05/01/20 04:32:30,12
05/01/20 04:33:30,-3
05/01/20 04:34:30,8
05/01/20 04:35:30,2
05/01/20 04:36:31,2
05/01/20 04:37:31,12
05/01/20 04:38:31,18
05/01/20 04:39:31,-3
05/01/20 04:40:31,0
05/01/20 04:41:31,-7
05/01/20 04:42:32,0
05/01/20 04:43:32,1
05/01/20 04:44:32,0
05/01/20 04:45:33,5
05/01/20 04:46:33,7
05/01/20 04:47:33,2
05/01/20 04:48:33,5
05/01/20 04:49:33,36
05/01/20 04:50:33,2
05/01/20 04:51:33,1
05/01/20 04:52:34,-1
05/01/20 04:53:34,-3
05/01/20 04:54:34,1
05/01/20 04:55:34,8
05/01/20 04:56:34,-6
05/01/20 04:57:34,3
05/01/20 04:58:35,-8
