timestamp,Infrared to Red Signal Ratio
05/22/20 00:00:15,1
05/22/20 00:01:16,7
05/22/20 00:02:17,-1
05/22/20 00:03:17,0
05/22/20 00:04:17,-5
05/22/20 00:05:17,2
05/22/20 00:06:17,0
05/22/20 00:07:17,5
05/22/20 00:08:17,0
05/22/20 00:09:18,1
05/22/20 00:10:18,1
05/22/20 00:11:18,-7
05/22/20 00:12:18,-5
05/22/20 00:13:18,0
05/22/20 00:14:18,-12
05/22/20 00:15:19,-7
05/22/20 00:16:19,-1
05/22/20 00:17:19,-1
05/22/20 00:18:20,-3
05/22/20 00:19:20,-1
05/22/20 00:20:20,0
05/22/20 00:21:20,-3
05/22/20 00:22:20,4
05/22/20 00:23:20,0
05/22/20 00:24:21,1
05/22/20 00:25:21,6
05/22/20 00:26:21,-22
05/22/20 00:27:21,-5
05/22/20 00:28:21,1
05/22/20 00:29:21,-1
05/22/20 00:30:22,0
05/22/20 00:31:22,-3
05/22/20 00:32:22,-17
05/22/20 00:33:22,32
05/22/20 00:34:22,-6
05/22/20 00:35:22,0
05/22/20 00:36:22,0
05/22/20 00:37:22,1
05/22/20 00:38:23,0
05/22/20 00:39:23,3
05/22/20 00:40:23,0
05/22/20 00:41:23,-5
05/22/20 00:42:23,-1
05/22/20 00:43:23,-1
05/22/20 00:44:24,-4
05/22/20 00:45:24,1
05/22/20 00:46:24,3
05/22/20 00:47:24,0
05/22/20 00:48:24,0
05/22/20 00:49:24,1
05/22/20 00:50:25,-10
05/22/20 00:51:25,-1
05/22/20 00:52:25,-1
05/22/20 00:53:25,-2
05/22/20 00:54:25,-1
05/22/20 00:55:25,2
05/22/20 00:56:25,-1
05/22/20 00:57:26,0
05/22/20 00:58:26,17
05/22/20 00:59:26,0
05/22/20 01:00:26,0
05/22/20 01:01:26,1
05/22/20 01:02:26,-1
05/22/20 01:03:27,-4
05/22/20 01:04:27,1
05/22/20 01:05:27,0
05/22/20 01:06:27,-3
05/22/20 01:07:27,-1
05/22/20 01:08:27,0
05/22/20 01:09:27,-14
05/22/20 01:10:28,-1
05/22/20 01:11:28,0
05/22/20 01:12:28,-3
05/22/20 01:13:28,0
05/22/20 01:14:28,-1
05/22/20 01:15:28,4
05/22/20 01:16:28,0
05/22/20 01:17:29,-1
05/22/20 01:18:29,0
05/22/20 01:19:29,0
05/22/20 01:20:29,2
05/22/20 01:21:29,-5
05/22/20 01:22:29,-1
05/22/20 01:23:29,-1
05/22/20 01:24:29,9
05/22/20 01:25:29,-4
05/22/20 01:26:30,3
05/22/20 01:27:30,-3
05/22/20 01:28:30,-3
05/22/20 01:29:30,0
05/22/20 01:30:30,0
05/22/20 01:31:30,19
05/22/20 01:32:31,-1
05/22/20 01:33:31,4
05/22/20 01:34:31,-1
05/22/20 01:35:31,6
05/22/20 01:36:31,-1
05/22/20 01:37:31,-1
05/22/20 01:38:32,-2
05/22/20 01:39:32,1
05/22/20 01:40:32,-1
05/22/20 01:41:32,-1
05/22/20 01:42:32,6
05/22/20 01:43:32,0
05/22/20 01:44:33,0
05/22/20 01:45:33,-1
05/22/20 01:46:33,0
05/22/20 01:47:33,0
05/22/20 01:48:33,5
05/22/20 01:49:33,0
05/22/20 01:50:33,1
05/22/20 01:51:34,-1
05/22/20 01:52:34,-1
05/22/20 01:53:34,0
05/22/20 01:54:34,-28
05/22/20 01:55:34,6
05/22/20 01:56:34,-3
05/22/20 01:57:34,-1
05/22/20 01:58:34,1
05/22/20 01:59:35,-5
05/22/20 02:00:35,-2
05/22/20 02:01:35,-3
05/22/20 02:02:35,3
05/22/20 02:03:35,20
05/22/20 02:04:35,-2
05/22/20 02:05:36,0
05/22/20 02:06:36,-1
05/22/20 02:07:36,1
05/22/20 02:08:36,-1
05/22/20 02:09:36,-20
05/22/20 02:10:36,-47
05/22/20 02:11:36,-8
05/22/20 02:12:36,5
05/22/20 02:13:36,-3
05/22/20 02:14:36,-34
05/22/20 02:15:36,8
05/22/20 02:16:37,1
05/22/20 02:17:37,1
05/22/20 02:18:37,-2
05/22/20 02:19:37,0
05/22/20 02:20:37,-4
05/22/20 02:21:37,-20
05/22/20 02:22:38,-1
05/22/20 02:23:38,1
05/22/20 02:24:38,-1
05/22/20 02:25:38,1
05/22/20 02:26:39,8
05/22/20 02:27:39,-1
05/22/20 02:28:39,9
05/22/20 02:29:39,-3
05/22/20 02:30:40,7
05/22/20 02:31:40,0
05/22/20 02:32:40,10
05/22/20 02:33:40,1
05/22/20 02:34:40,-4
05/22/20 02:35:40,0
05/22/20 02:36:41,0
05/22/20 02:37:41,0
05/22/20 02:38:41,-8
