timestamp,Infrared to Red Signal Ratio
03/12/20 00:00:21,1
03/12/20 00:01:21,0
03/12/20 00:02:21,-12
03/12/20 00:03:21,-9
03/12/20 00:04:21,29
03/12/20 00:05:22,-3
03/12/20 00:06:22,5
03/12/20 00:07:22,27
03/12/20 00:08:22,0
03/12/20 00:09:22,0
03/12/20 00:10:23,0
03/12/20 00:11:23,0
03/12/20 00:12:23,-4
03/12/20 00:13:23,0
03/12/20 00:14:23,-4
03/12/20 00:15:24,-35
03/12/20 00:16:24,4
03/12/20 00:17:24,0
03/12/20 00:18:24,-9
03/12/20 00:19:24,-1
03/12/20 00:20:24,17
03/12/20 00:21:24,-59
03/12/20 00:22:25,4
03/12/20 00:23:25,3
03/12/20 00:24:25,0
03/12/20 00:25:25,3
03/12/20 00:26:25,-1
03/12/20 00:27:25,0
03/12/20 00:28:25,-9
03/12/20 00:29:25,6
03/12/20 00:30:25,0
03/12/20 00:31:26,-5
03/12/20 00:32:26,-6
03/12/20 00:33:26,1
03/12/20 00:34:26,12
03/12/20 00:35:26,0
03/12/20 00:36:26,-5
03/12/20 00:37:26,-7
03/12/20 00:38:27,-12
03/12/20 00:39:27,7
03/12/20 00:40:27,-1
03/12/20 00:41:30,-3
03/12/20 00:42:30,0
03/12/20 00:43:30,3
03/12/20 00:44:31,0
03/12/20 00:45:31,0
03/12/20 00:46:31,-1
03/12/20 00:47:31,0
03/12/20 00:48:31,0
03/12/20 00:49:31,0
03/12/20 00:50:31,-1
03/12/20 00:51:32,0
03/12/20 00:52:32,0
03/12/20 00:53:32,0
03/12/20 00:54:32,-3
03/12/20 00:55:32,-17
03/12/20 00:56:32,15
03/12/20 00:57:33,0
03/12/20 00:58:33,-10
03/12/20 00:59:33,0
03/12/20 01:00:33,0
03/12/20 01:01:33,-1
03/12/20 01:02:34,-2
03/12/20 01:03:34,0
03/12/20 01:04:34,19
03/12/20 01:05:34,-2
03/12/20 01:06:34,-4
03/12/20 01:07:34,9
03/12/20 01:08:35,3
03/12/20 01:09:35,-1
03/12/20 01:10:35,0
03/12/20 01:11:35,7
03/12/20 01:12:35,5
03/12/20 01:13:35,-1
03/12/20 01:14:35,1
03/12/20 01:15:35,6
03/12/20 01:16:35,-5
03/12/20 01:17:35,-1
03/12/20 01:18:36,-4
03/12/20 01:19:36,0
03/12/20 01:20:36,1
03/12/20 01:21:36,3
03/12/20 01:22:36,0
03/12/20 01:23:36,-7
03/12/20 01:24:36,-1
03/12/20 01:25:37,-1
03/12/20 01:26:37,-2
03/12/20 01:27:37,1
03/12/20 01:28:37,-1
03/12/20 01:29:37,0
03/12/20 01:30:37,-1
03/12/20 01:31:38,0
03/12/20 01:32:38,-7
03/12/20 01:33:38,-10
03/12/20 01:34:38,18
03/12/20 01:35:38,0
03/12/20 01:36:38,7
03/12/20 01:37:38,-2
03/12/20 01:38:39,-2
03/12/20 01:39:39,-2
03/12/20 01:40:39,0
03/12/20 01:41:39,-7
03/12/20 01:42:39,-3
03/12/20 01:43:39,0
03/12/20 01:44:39,-8
03/12/20 01:45:40,-1
03/12/20 01:46:40,0
03/12/20 01:47:40,-3
03/12/20 01:48:40,-1
03/12/20 01:49:41,0
03/12/20 01:50:41,0
03/12/20 01:51:41,0
03/12/20 01:52:41,0
03/12/20 01:53:41,-1
03/12/20 01:54:41,-4
03/12/20 01:55:42,8
03/12/20 01:56:42,0
03/12/20 01:57:42,-5
03/12/20 01:58:42,-1
03/12/20 01:59:42,1
03/12/20 02:00:42,1
03/12/20 02:01:43,0
03/12/20 02:02:43,2
03/12/20 02:03:43,-1
03/12/20 02:04:43,1
03/12/20 02:05:44,-1
03/12/20 02:06:44,-3
03/12/20 02:07:44,-2
03/12/20 02:08:44,0
03/12/20 02:09:44,2
03/12/20 02:10:44,-1
03/12/20 02:11:45,-1
03/12/20 02:12:45,9
03/12/20 02:13:45,-86
03/12/20 02:14:45,15
03/12/20 02:15:45,-6
03/12/20 02:16:45,-16
03/12/20 02:17:45,-6
03/12/20 02:18:46,-61
03/12/20 02:19:46,-1
03/12/20 02:20:46,-2
03/12/20 02:21:46,-3
03/12/20 02:22:46,-3
03/12/20 02:23:46,-10
03/12/20 02:24:46,-3
03/12/20 02:25:47,-1
03/12/20 02:26:47,-25
03/12/20 02:27:47,-13
03/12/20 02:28:47,-3
03/12/20 02:29:47,0
03/12/20 02:30:47,1
03/12/20 02:31:47,0
03/12/20 02:32:48,0
03/12/20 02:33:48,0
03/12/20 02:34:48,-4
03/12/20 02:35:48,6
03/12/20 02:36:48,16
03/12/20 02:37:48,-1
03/12/20 02:38:48,-26
03/12/20 02:39:49,-81
03/12/20 02:40:49,14
03/12/20 02:41:49,2
03/12/20 02:42:49,-1
03/12/20 02:43:49,-4
03/12/20 02:44:49,0
03/12/20 02:45:49,-42
03/12/20 02:46:50,-13
03/12/20 02:47:50,7
03/12/20 02:48:50,-1
03/12/20 02:49:50,-4
03/12/20 02:50:50,-1
03/12/20 02:51:50,-5
03/12/20 02:52:51,1
03/12/20 02:53:51,8
03/12/20 02:54:51,-1
03/12/20 02:55:51,1
03/12/20 02:56:51,5
03/12/20 02:57:51,8
03/12/20 02:58:52,-5
03/12/20 02:59:52,-1
03/12/20 03:00:52,-1
03/12/20 03:01:52,-1
03/12/20 03:02:52,0
03/12/20 03:03:52,0
03/12/20 03:04:52,6
03/12/20 03:05:53,-29
03/12/20 03:06:53,-1
03/12/20 03:07:53,0
03/12/20 03:08:53,-3
03/12/20 03:09:53,-3
03/12/20 03:10:53,0
03/12/20 03:11:53,-2
03/12/20 03:12:54,-7
03/12/20 03:13:54,0
03/12/20 03:14:54,-2
03/12/20 03:15:54,-1
03/12/20 03:16:54,2
03/12/20 03:17:54,-1
03/12/20 03:18:54,0
03/12/20 03:19:55,-1
03/12/20 03:20:55,-4
03/12/20 03:21:56,0
03/12/20 03:22:56,-4
03/12/20 03:23:56,0
