timestamp,Infrared to Red Signal Ratio
07/02/20 00:00:33,7
07/02/20 00:01:34,8
07/02/20 00:02:34,-1
07/02/20 00:03:34,-36
07/02/20 00:04:34,15
07/02/20 00:05:34,3
07/02/20 00:06:34,0
07/02/20 00:29:01,5
07/02/20 00:30:01,0
07/02/20 00:31:01,0
07/02/20 00:32:01,4
07/02/20 00:33:01,0
07/02/20 00:46:01,4
07/02/20 00:47:01,-1
07/02/20 00:48:01,20
07/02/20 00:49:01,-3
07/02/20 00:50:01,-91
07/02/20 00:51:01,15
07/02/20 00:52:02,1
07/02/20 00:53:02,-3
07/02/20 00:54:02,-3
07/02/20 00:55:02,-17
07/02/20 00:56:02,-28
07/02/20 00:57:02,-37
07/02/20 00:58:02,0
07/02/20 00:59:03,-30
07/02/20 01:00:03,-3
07/02/20 01:01:03,2
07/02/20 01:02:03,-9
07/02/20 01:03:03,-1
07/02/20 01:04:03,0
07/02/20 01:05:03,40
07/02/20 01:06:04,-28
07/02/20 01:07:04,-10
07/02/20 01:08:04,-2
07/02/20 01:09:04,6
07/02/20 01:10:04,-1
07/02/20 01:11:04,0
07/02/20 01:12:05,-1
07/02/20 01:13:05,1
07/02/20 01:14:05,-8
07/02/20 01:15:05,0
07/02/20 01:16:05,-1
07/02/20 01:17:05,20
07/02/20 01:18:05,1
07/02/20 01:19:06,6
07/02/20 01:20:06,-18
07/02/20 01:21:06,1
07/02/20 01:22:06,0
07/02/20 01:23:06,-3
07/02/20 01:24:06,-1
07/02/20 01:25:06,0
07/02/20 01:26:07,0
07/02/20 01:27:07,-3
07/02/20 01:28:07,0
07/02/20 01:29:07,47
07/02/20 01:30:07,1
07/02/20 01:31:07,1
07/02/20 01:32:08,0
07/02/20 01:33:08,0
07/02/20 01:34:08,-1
07/02/20 01:35:08,-1
07/02/20 01:36:08,0
07/02/20 01:37:08,0
07/02/20 01:38:08,0
07/02/20 01:39:09,12
07/02/20 01:40:09,0
07/02/20 01:41:09,-1
07/02/20 01:42:09,0
07/02/20 01:43:09,-38
07/02/20 01:44:09,-2
07/02/20 01:45:09,-1
07/02/20 01:46:10,-1
07/02/20 01:47:10,-3
07/02/20 01:48:10,0
07/02/20 01:49:10,-21
07/02/20 01:50:10,-10
07/02/20 01:51:10,1
07/02/20 01:52:11,-18
07/02/20 01:53:11,-5
07/02/20 01:54:11,-1
07/02/20 01:55:11,-53
07/02/20 01:56:11,1
07/02/20 01:57:11,1
07/02/20 01:58:11,1
07/02/20 01:59:12,0
07/02/20 02:00:12,-60
07/02/20 02:01:12,-21
07/02/20 02:02:12,-18
07/02/20 02:03:12,-1
07/02/20 02:04:12,-2
07/02/20 02:05:12,-1
07/02/20 02:06:13,-1
07/02/20 02:07:13,-2
07/02/20 02:08:13,3
07/02/20 02:09:13,1
07/02/20 02:10:13,5
07/02/20 02:11:13,-16
07/02/20 02:12:14,-4
07/02/20 02:13:14,-3
07/02/20 02:14:14,0
07/02/20 02:15:14,5
07/02/20 02:16:14,-1
07/02/20 02:17:14,3
07/02/20 02:18:14,0
07/02/20 02:19:15,-5
07/02/20 02:20:15,-2
07/02/20 02:21:15,-4
