timestamp,Infrared to Red Signal Ratio
06/26/20 00:00:15,9
06/26/20 00:01:15,38
06/26/20 00:02:15,0
06/26/20 00:03:15,0
06/26/20 00:04:16,4
06/26/20 00:05:16,0
06/26/20 00:06:16,-6
06/26/20 00:07:16,0
06/26/20 00:08:16,8
06/26/20 00:09:16,-3
06/26/20 00:10:16,-3
06/26/20 00:11:17,1
06/26/20 00:12:17,-4
06/26/20 00:13:17,2
06/26/20 00:14:17,3
06/26/20 00:15:17,5
06/26/20 00:16:17,16
06/26/20 00:17:17,0
06/26/20 00:18:18,0
06/26/20 00:19:18,-3
06/26/20 00:20:18,-3
06/26/20 00:21:18,-13
06/26/20 00:22:18,0
06/26/20 00:23:18,-2
06/26/20 00:24:18,-7
06/26/20 00:25:19,0
06/26/20 00:26:19,-2
06/26/20 00:27:19,-10
06/26/20 00:28:19,-6
06/26/20 00:29:19,-2
06/26/20 00:30:19,-19
06/26/20 00:31:19,6
06/26/20 00:32:20,-1
06/26/20 00:33:20,1
06/26/20 00:34:20,0
06/26/20 00:35:20,0
06/26/20 00:36:20,12
06/26/20 00:37:20,3
06/26/20 00:38:20,12
06/26/20 00:39:21,-4
06/26/20 00:40:21,-2
06/26/20 00:41:21,2
06/26/20 00:42:21,3
06/26/20 00:43:21,0
06/26/20 00:44:21,-1
06/26/20 00:45:22,1
06/26/20 00:46:22,-3
06/26/20 00:47:22,-2
06/26/20 00:48:22,21
06/26/20 00:49:22,-1
06/26/20 00:50:23,-1
06/26/20 00:51:23,-5
06/26/20 00:52:23,2
06/26/20 00:53:23,-5
06/26/20 00:54:23,-2
06/26/20 00:55:23,2
06/26/20 00:56:23,11
06/26/20 00:57:24,-2
06/26/20 00:58:24,2
06/26/20 00:59:24,0
06/26/20 01:00:24,0
06/26/20 01:01:24,0
06/26/20 01:02:24,0
06/26/20 01:03:24,0
06/26/20 01:04:24,1
06/26/20 01:05:24,4
06/26/20 01:06:25,26
06/26/20 01:07:25,4
06/26/20 01:08:25,0
06/26/20 01:09:25,-1
06/26/20 01:10:25,0
06/26/20 01:11:25,1
06/26/20 01:12:26,0
06/26/20 01:13:26,0
06/26/20 01:14:26,0
06/26/20 01:15:26,4
06/26/20 01:16:26,0
06/26/20 01:17:26,9
06/26/20 01:18:26,-1
06/26/20 01:19:27,-4
06/26/20 01:20:27,0
06/26/20 01:21:28,-8
06/26/20 01:22:28,0
06/26/20 01:23:28,-9
06/26/20 01:24:28,-1
06/26/20 01:25:28,-6
06/26/20 01:26:28,0
06/26/20 01:27:28,0
06/26/20 01:28:29,-3
06/26/20 01:29:29,-12
06/26/20 01:30:29,-1
06/26/20 01:31:29,3
06/26/20 01:32:29,1
06/26/20 01:33:29,2
06/26/20 01:34:29,-1
06/26/20 01:35:30,5
06/26/20 01:36:30,-1
06/26/20 01:37:30,22
06/26/20 01:38:30,1
06/26/20 01:39:30,-1
06/26/20 01:40:30,-1
06/26/20 01:41:30,1
06/26/20 01:42:31,-2
06/26/20 01:43:31,2
06/26/20 01:44:31,0
06/26/20 01:45:31,0
06/26/20 01:46:31,-1
06/26/20 01:47:31,0
06/26/20 01:48:32,0
06/26/20 01:49:32,-8
06/26/20 01:50:32,-6
06/26/20 01:51:32,-1
06/26/20 01:52:32,-2
06/26/20 01:53:32,-1
06/26/20 01:54:32,0
06/26/20 01:55:33,-2
06/26/20 01:56:33,0
06/26/20 01:57:33,-1
06/26/20 01:58:33,2
06/26/20 01:59:33,-1
06/26/20 02:00:33,-1
