timestamp,Infrared to Red Signal Ratio
05/05/20 00:00:13,0
05/05/20 00:01:13,1
05/05/20 00:02:13,0
05/05/20 00:03:14,19
05/05/20 00:04:14,-8
05/05/20 00:05:14,-1
05/05/20 00:06:13,3
05/05/20 00:07:14,5
05/05/20 00:08:14,0
05/05/20 00:09:14,-2
05/05/20 00:10:14,5
05/05/20 00:11:14,0
05/05/20 00:12:14,18
05/05/20 00:13:14,2
05/05/20 00:14:15,0
05/05/20 00:15:15,-3
05/05/20 00:16:15,3
05/05/20 00:17:15,0
05/05/20 00:18:15,-1
05/05/20 00:19:15,-1
05/05/20 00:20:16,-1
05/05/20 00:21:16,2
05/05/20 00:22:16,-2
05/05/20 00:23:16,19
05/05/20 00:24:16,4
05/05/20 00:25:17,30
05/05/20 00:26:17,3
05/05/20 00:27:17,0
05/05/20 00:28:17,-3
05/05/20 00:29:17,0
05/05/20 00:30:17,17
05/05/20 00:31:17,0
05/05/20 00:32:18,-4
05/05/20 00:33:18,-2
05/05/20 00:34:18,-2
05/05/20 00:35:18,-3
05/05/20 00:36:18,1
05/05/20 00:37:18,6
05/05/20 00:38:18,1
05/05/20 00:39:19,-64
05/05/20 00:40:19,24
05/05/20 00:41:19,-1
05/05/20 00:42:19,0
05/05/20 00:43:19,4
05/05/20 00:44:19,1
05/05/20 00:45:19,2
05/05/20 00:46:20,-17
05/05/20 00:47:20,-18
05/05/20 00:48:20,1
05/05/20 00:49:20,-10
05/05/20 00:50:20,-16
05/05/20 00:51:20,-2
05/05/20 00:52:21,-2
05/05/20 00:53:21,-3
05/05/20 00:54:21,-17
05/05/20 00:55:22,-11
05/05/20 00:56:22,-30
05/05/20 00:57:22,-27
05/05/20 00:58:22,-14
05/05/20 00:59:22,-4
05/05/20 01:00:22,0
05/05/20 01:01:22,-1
05/05/20 01:02:23,-1
05/05/20 01:03:23,0
05/05/20 01:04:23,-1
05/05/20 01:05:23,-1
05/05/20 01:06:23,-3
05/05/20 01:07:23,-1
05/05/20 01:08:24,0
05/05/20 01:09:24,-3
05/05/20 01:10:23,22
05/05/20 01:11:23,1
05/05/20 01:12:23,-1
05/05/20 01:13:23,19
05/05/20 01:14:24,-21
05/05/20 01:15:24,-8
05/05/20 01:16:24,-2
05/05/20 01:17:24,1
05/05/20 01:18:24,-1
05/05/20 01:19:24,0
05/05/20 01:20:25,-1
05/05/20 01:21:25,-2
05/05/20 01:22:25,0
05/05/20 01:23:25,-1
05/05/20 01:24:25,0
05/05/20 01:25:25,0
05/05/20 01:26:26,7
05/05/20 01:27:26,-1
05/05/20 01:28:26,40
05/05/20 01:29:26,0
05/05/20 01:30:27,5
05/05/20 01:31:27,-51
05/05/20 01:32:27,-5
05/05/20 01:33:27,1
05/05/20 01:34:27,25
05/05/20 01:35:27,0
05/05/20 01:36:27,-3
05/05/20 01:37:28,-3
05/05/20 01:38:28,1
05/05/20 01:39:28,4
05/05/20 01:40:28,-12
05/05/20 01:41:28,15
05/05/20 01:42:28,-3
05/05/20 01:43:29,-5
05/05/20 01:44:29,1
05/05/20 01:45:29,5
05/05/20 01:46:29,-6
05/05/20 01:47:29,19
05/05/20 01:48:29,-18
05/05/20 01:49:29,-24
05/05/20 01:50:30,0
05/05/20 01:51:30,2
05/05/20 01:52:30,0
05/05/20 01:53:30,1
05/05/20 01:54:30,-2
05/05/20 01:55:30,-45
05/05/20 01:56:30,-18
05/05/20 01:57:31,-1
05/05/20 01:58:31,0
05/05/20 01:59:31,-1
05/05/20 02:00:31,-1
05/05/20 02:01:31,-1
05/05/20 02:02:31,24
05/05/20 02:03:31,-1
05/05/20 02:04:31,-10
05/05/20 02:05:32,-1
05/05/20 02:06:32,0
05/05/20 02:07:32,3
05/05/20 02:08:32,2
05/05/20 02:09:32,3
05/05/20 02:10:32,0
05/05/20 02:11:33,0
05/05/20 02:12:33,0
05/05/20 02:13:33,-14
05/05/20 02:14:34,-2
05/05/20 02:15:34,4
05/05/20 02:16:34,-1
05/05/20 02:17:34,1
05/05/20 02:18:34,-1
05/05/20 02:19:34,17
05/05/20 02:20:34,12
05/05/20 02:21:35,0
05/05/20 02:22:35,15
05/05/20 02:23:35,-2
05/05/20 02:24:35,0
05/05/20 02:25:35,1
05/05/20 02:26:35,-1
05/05/20 02:27:35,-6
05/05/20 02:28:36,2
05/05/20 02:29:36,-5
05/05/20 02:30:35,-4
05/05/20 02:31:35,-1
05/05/20 02:32:35,-4
05/05/20 02:33:35,-6
05/05/20 02:34:35,-36
05/05/20 02:35:35,0
05/05/20 02:36:36,-5
05/05/20 02:37:36,-1
05/05/20 02:38:36,5
05/05/20 02:39:36,-2
05/05/20 02:40:36,10
05/05/20 02:41:36,19
05/05/20 02:42:36,1
05/05/20 02:43:37,7
05/05/20 02:44:37,1
05/05/20 02:45:37,-6
05/05/20 02:46:37,2
05/05/20 02:47:38,-4
05/05/20 02:48:38,0
05/05/20 02:49:38,-1
05/05/20 02:50:38,-3
05/05/20 02:51:38,-2
05/05/20 02:52:38,-1
05/05/20 02:53:38,0
05/05/20 02:54:39,-2
05/05/20 02:55:39,-1
05/05/20 02:56:39,0
05/05/20 02:57:39,-2
05/05/20 02:58:39,0
05/05/20 02:59:39,-2
05/05/20 03:00:40,-2
05/05/20 03:01:40,4
05/05/20 03:02:40,0
05/05/20 03:03:40,0
05/05/20 03:04:40,-29
05/05/20 03:05:40,-16
05/05/20 03:06:40,11
05/05/20 03:07:40,-8
05/05/20 03:08:41,-9
05/05/20 03:09:41,-10
05/05/20 03:10:41,-1
05/05/20 03:11:41,-3
05/05/20 03:12:41,0
05/05/20 03:13:41,0
05/05/20 03:14:42,5
05/05/20 03:15:42,5
05/05/20 03:16:42,-1
05/05/20 03:17:42,9
05/05/20 03:18:42,-1
05/05/20 03:19:42,25
05/05/20 03:20:42,0
05/05/20 03:21:42,3
05/05/20 03:22:42,2
05/05/20 03:23:43,-67
05/05/20 03:24:43,-2
05/05/20 03:25:43,4
05/05/20 03:26:43,12
05/05/20 03:27:43,0
05/05/20 03:28:43,22
05/05/20 03:29:43,4
05/05/20 03:30:44,-1
05/05/20 03:31:44,8
05/05/20 03:32:44,4
05/05/20 03:33:44,0
05/05/20 03:34:44,7
05/05/20 03:35:44,-1
05/05/20 03:36:45,-60
05/05/20 03:37:46,-3
05/05/20 03:38:46,-1
05/05/20 03:39:46,-1
05/05/20 03:40:46,6
05/05/20 03:41:46,2
05/05/20 03:42:46,-2
05/05/20 03:43:47,0
05/05/20 03:44:47,11
05/05/20 03:45:47,3
05/05/20 03:46:47,11
05/05/20 03:47:47,-1
05/05/20 03:48:47,0
05/05/20 03:49:48,0
05/05/20 03:50:48,0
05/05/20 03:51:48,2
05/05/20 03:52:48,-4
05/05/20 03:53:48,-8
05/05/20 03:54:48,0
05/05/20 03:55:48,45
05/05/20 03:56:49,0
05/05/20 03:57:49,-1
05/05/20 03:58:49,-10
05/05/20 03:59:49,11
05/05/20 04:00:49,-4
05/05/20 04:01:49,0
05/05/20 04:02:49,18
05/05/20 04:03:50,0
05/05/20 04:04:50,-15
05/05/20 04:05:50,-8
05/05/20 04:06:50,-4
05/05/20 04:07:50,0
05/05/20 04:08:50,-1
05/05/20 04:09:50,11
05/05/20 04:10:51,-2
05/05/20 04:11:51,16
05/05/20 04:12:51,-8
05/05/20 04:13:51,12
05/05/20 04:14:51,0
05/05/20 04:15:51,-28
05/05/20 04:16:51,0
05/05/20 04:17:52,0
05/05/20 04:18:52,-5
05/05/20 04:19:52,4
05/05/20 04:20:52,-1
05/05/20 04:21:52,-1
05/05/20 04:22:52,23
05/05/20 04:23:52,-1
05/05/20 04:24:53,0
05/05/20 04:25:52,0
05/05/20 04:26:52,1
05/05/20 04:27:53,1
05/05/20 04:28:53,-12
05/05/20 04:29:53,-3
05/05/20 04:30:53,-1
05/05/20 04:31:53,0
05/05/20 04:32:53,-1
05/05/20 04:33:54,0
05/05/20 04:34:54,26
05/05/20 04:35:54,-1
05/05/20 04:36:54,14
05/05/20 04:37:54,6
05/05/20 04:38:54,0
05/05/20 04:39:54,1
05/05/20 04:40:55,1
05/05/20 04:41:55,8
05/05/20 04:42:55,1
05/05/20 04:43:55,0
05/05/20 04:44:55,-1
05/05/20 04:45:55,-1
05/05/20 04:46:55,4
05/05/20 04:47:55,0
05/05/20 04:48:56,0
05/05/20 04:49:56,-1
05/05/20 04:50:56,3
05/05/20 04:51:56,-7
05/05/20 04:52:56,-2
05/05/20 04:53:56,-1
05/05/20 04:54:56,3
05/05/20 04:55:57,0
05/05/20 04:56:57,-2
05/05/20 04:57:57,3
05/05/20 04:58:57,0
05/05/20 04:59:58,0
05/05/20 05:00:58,0
05/05/20 05:01:58,2
05/05/20 05:02:58,1
05/05/20 05:03:58,-1
05/05/20 05:04:58,-1
05/05/20 05:05:59,-1
05/05/20 05:06:59,20
05/05/20 05:07:59,47
05/05/20 05:08:59,0
05/05/20 05:09:59,-8
05/05/20 05:10:59,-1
05/05/20 05:11:59,1
05/05/20 05:13:59,-5
05/05/20 05:15:00,-51
05/05/20 05:16:00,-11
05/05/20 05:17:00,-1
05/05/20 05:18:00,4
05/05/20 05:19:00,-1
05/05/20 05:20:00,0
05/05/20 05:21:00,0
05/05/20 05:22:01,-6
05/05/20 05:23:01,-1
05/05/20 05:24:01,4
05/05/20 05:25:01,2
05/05/20 05:26:01,-1
05/05/20 05:27:01,-1
05/05/20 05:28:01,3
05/05/20 05:29:02,4
05/05/20 05:30:02,-3
05/05/20 05:31:02,0
05/05/20 05:32:02,-1
05/05/20 05:33:02,-1
05/05/20 05:34:02,-4
05/05/20 05:35:03,0
05/05/20 05:36:03,0
05/05/20 05:37:03,2
05/05/20 05:38:03,-4
05/05/20 05:39:03,-3
05/05/20 05:40:03,2
05/05/20 05:41:03,-6
05/05/20 05:42:04,0
05/05/20 05:43:04,0
05/05/20 05:44:04,3
05/05/20 05:45:04,-1
05/05/20 05:46:04,4
05/05/20 05:47:04,-10
05/05/20 05:48:04,3
05/05/20 05:49:05,-3
05/05/20 05:50:05,-7
05/05/20 05:51:05,-1
05/05/20 05:52:05,2
05/05/20 05:53:05,-1
05/05/20 05:54:05,-1
05/05/20 05:55:06,-35
05/05/20 05:56:06,10
05/05/20 05:57:06,0
05/05/20 05:58:06,2
05/05/20 05:59:07,-26
05/05/20 06:00:07,-1
05/05/20 06:01:07,-1
05/05/20 06:02:07,1
05/05/20 06:03:07,-2
05/05/20 06:04:07,-3
05/05/20 06:05:07,0
05/05/20 06:06:08,-1
05/05/20 06:07:08,0
05/05/20 06:08:08,-22
05/05/20 06:09:08,-1
05/05/20 06:10:08,1
05/05/20 06:11:08,0
05/05/20 06:12:09,0
05/05/20 06:13:08,-1
05/05/20 06:14:09,0
05/05/20 06:15:09,3
05/05/20 06:16:09,-1
05/05/20 06:17:09,-4
05/05/20 06:18:09,-3
05/05/20 06:19:09,-52
05/05/20 06:20:09,-1
05/05/20 06:21:10,0
05/05/20 06:22:10,0
05/05/20 06:23:10,0
05/05/20 06:24:10,-1
05/05/20 06:25:10,-20
05/05/20 06:26:10,6
05/05/20 06:27:11,1
05/05/20 06:28:13,0
05/05/20 06:29:13,0
05/05/20 06:30:13,-1
05/05/20 06:31:13,-8
05/05/20 06:32:13,-1
05/05/20 06:33:13,0
05/05/20 06:34:14,-1
05/05/20 06:35:14,42
05/05/20 06:36:14,51
05/05/20 06:37:14,-1
05/05/20 06:38:14,-32
05/05/20 06:39:14,-7
05/05/20 06:40:14,-30
05/05/20 06:41:15,5
05/05/20 06:42:15,6
05/05/20 06:43:15,1
05/05/20 06:44:15,0
05/05/20 06:45:16,0
05/05/20 06:46:16,-3
05/05/20 06:47:16,-1
05/05/20 06:48:16,1
05/05/20 06:49:16,-9
05/05/20 06:50:16,0
05/05/20 06:51:16,6
05/05/20 06:52:17,3
05/05/20 06:53:17,0
05/05/20 06:54:17,-1
05/05/20 06:55:17,2
05/05/20 06:56:17,10
05/05/20 06:57:17,0
05/05/20 06:58:17,-2
05/05/20 06:59:18,-4
05/05/20 07:00:18,0
05/05/20 07:01:18,0
05/05/20 07:02:18,-3
05/05/20 07:03:18,0
05/05/20 07:04:19,-1
05/05/20 07:05:19,0
05/05/20 07:06:19,1
05/05/20 07:07:19,-1
05/05/20 07:08:19,11
05/05/20 07:09:19,-5
05/05/20 07:10:19,0
05/05/20 07:11:20,-3
05/05/20 07:12:20,17
05/05/20 07:13:20,-1
05/05/20 07:14:20,0
05/05/20 07:15:20,0
05/05/20 07:16:20,1
05/05/20 07:17:21,13
05/05/20 07:18:21,-4
05/05/20 07:19:21,-24
05/05/20 07:20:21,1
05/05/20 07:21:21,0
05/05/20 07:22:21,0
05/05/20 07:23:22,1
05/05/20 07:24:22,-9
05/05/20 07:25:22,0
05/05/20 07:26:22,0
05/05/20 07:27:22,-10
05/05/20 07:28:22,-5
05/05/20 07:29:22,0
05/05/20 07:30:23,0
05/05/20 07:31:23,-2
05/05/20 07:32:23,-2
05/05/20 07:33:23,-2
05/05/20 07:34:23,6
05/05/20 07:35:23,-1
05/05/20 07:36:23,-13
05/05/20 07:37:23,1
05/05/20 07:38:23,-1
05/05/20 07:39:23,0
05/05/20 07:40:24,10
05/05/20 07:41:24,36
05/05/20 07:42:24,-7
05/05/20 07:43:24,0
05/05/20 07:44:24,0
05/05/20 07:45:24,0
05/05/20 07:46:24,1
05/05/20 07:47:25,-1
05/05/20 07:48:25,-8
05/05/20 07:49:25,3
05/05/20 07:50:26,-1
05/05/20 07:51:26,0
05/05/20 07:52:26,1
05/05/20 07:53:26,-2
05/05/20 07:54:26,-10
05/05/20 07:55:26,-2
05/05/20 07:56:28,-23
05/05/20 07:57:28,0
05/05/20 07:58:28,10
05/05/20 07:59:28,-14
05/05/20 08:00:28,-1
05/05/20 08:01:28,-8
05/05/20 08:02:28,6
05/05/20 08:03:29,0
05/05/20 08:04:29,8
05/05/20 08:05:29,-9
05/05/20 08:06:29,-11
05/05/20 08:07:29,5
05/05/20 08:08:29,4
05/05/20 08:09:29,3
05/05/20 08:10:30,12
05/05/20 08:11:30,3
05/05/20 08:12:30,-1
05/05/20 08:13:30,-1
05/05/20 08:14:31,4
05/05/20 08:15:31,-16
05/05/20 08:16:31,-6
05/05/20 08:17:31,0
05/05/20 08:18:31,-12
05/05/20 08:19:31,4
05/05/20 08:20:31,2
05/05/20 08:21:32,0
05/05/20 08:22:32,33
05/05/20 08:23:32,5
05/05/20 08:24:32,0
05/05/20 08:25:32,0
05/05/20 08:26:32,-45
