timestamp,Infrared to Red Signal Ratio
03/14/20 00:00:43,-1
03/14/20 00:01:43,-1
03/14/20 00:02:44,4
03/14/20 00:03:44,22
03/14/20 00:04:44,-44
03/14/20 00:05:44,-4
03/14/20 00:06:44,-13
03/14/20 00:07:44,-1
03/14/20 00:08:45,4
03/14/20 00:09:45,-3
03/14/20 00:10:45,5
03/14/20 00:11:45,9
03/14/20 00:12:45,3
03/14/20 00:13:45,-3
03/14/20 00:14:45,-4
03/14/20 00:15:46,28
03/14/20 00:16:46,4
03/14/20 00:17:46,-1
03/14/20 00:18:46,-1
03/14/20 00:19:46,-16
03/14/20 00:20:46,2
03/14/20 00:21:46,11
03/14/20 00:22:47,-11
03/14/20 00:23:47,0
03/14/20 00:24:47,0
03/14/20 00:25:47,40
03/14/20 00:26:47,0
03/14/20 00:27:47,-1
03/14/20 00:28:48,6
03/14/20 00:29:48,6
03/14/20 00:30:48,0
03/14/20 00:31:48,1
03/14/20 00:32:48,0
03/14/20 00:33:48,1
03/14/20 00:34:48,2
03/14/20 00:35:49,1
03/14/20 00:36:49,3
03/14/20 00:37:49,-2
03/14/20 00:38:49,5
03/14/20 00:39:49,0
03/14/20 00:40:49,-1
03/14/20 00:41:49,0
03/14/20 00:42:50,-5
03/14/20 00:43:50,13
03/14/20 00:44:50,0
03/14/20 00:45:50,-1
03/14/20 00:46:50,0
03/14/20 00:47:50,-2
03/14/20 00:48:51,-4
03/14/20 00:49:51,-3
03/14/20 00:50:51,0
03/14/20 00:51:51,-2
03/14/20 00:52:51,-7
03/14/20 00:53:51,5
03/14/20 00:54:51,2
03/14/20 00:55:52,0
03/14/20 00:56:52,18
03/14/20 00:57:52,-9
03/14/20 00:58:52,0
03/14/20 00:59:52,-3
03/14/20 01:00:52,-1
03/14/20 01:01:52,-3
03/14/20 01:02:53,0
03/14/20 01:03:53,0
03/14/20 01:04:53,0
03/14/20 01:05:53,-1
03/14/20 01:06:53,-1
03/14/20 01:07:53,0
03/14/20 01:08:54,-1
03/14/20 01:09:54,0
03/14/20 01:10:54,0
03/14/20 01:11:54,3
03/14/20 01:12:54,-9
03/14/20 01:13:54,1
03/14/20 01:14:54,-2
03/14/20 01:15:55,0
03/14/20 01:16:55,-1
03/14/20 01:17:55,-5
03/14/20 01:18:55,3
03/14/20 01:19:55,29
03/14/20 01:20:55,-6
03/14/20 01:21:55,-3
03/14/20 01:22:56,-1
03/14/20 01:23:56,-8
03/14/20 01:24:56,0
03/14/20 01:25:56,27
03/14/20 01:26:56,-23
03/14/20 01:27:56,-1
03/14/20 01:28:57,-3
03/14/20 01:29:57,-14
03/14/20 01:30:57,-2
