timestamp,Infrared to Red Signal Ratio
07/15/20 00:00:41,8
07/15/20 00:01:41,-1
07/15/20 00:02:41,-20
07/15/20 00:03:41,-1
07/15/20 00:04:41,-25
07/15/20 00:05:42,4
07/15/20 00:06:42,8
07/15/20 00:07:42,0
07/15/20 00:08:42,-1
07/15/20 00:09:42,-3
07/15/20 00:10:42,1
07/15/20 00:11:43,-2
07/15/20 00:12:43,0
07/15/20 00:13:43,0
07/15/20 00:14:43,4
07/15/20 00:15:43,0
07/15/20 00:16:43,2
07/15/20 00:17:43,7
07/15/20 00:18:44,-6
07/15/20 00:19:44,-3
07/15/20 00:20:44,0
07/15/20 00:21:44,-1
07/15/20 00:22:44,7
07/15/20 00:23:44,-6
07/15/20 00:24:44,2
07/15/20 00:25:45,-6
07/15/20 00:26:45,0
07/15/20 00:27:45,-39
07/15/20 00:28:45,4
07/15/20 00:29:45,22
07/15/20 00:30:45,0
07/15/20 00:31:46,0
07/15/20 00:32:46,-10
07/15/20 00:33:46,-11
07/15/20 00:34:46,-16
07/15/20 00:35:46,-5
07/15/20 00:36:46,-25
07/15/20 00:37:46,-11
07/15/20 00:38:47,28
07/15/20 00:39:47,0
07/15/20 00:40:47,16
07/15/20 00:41:47,0
07/15/20 00:42:47,-1
07/15/20 00:43:47,1
07/15/20 00:44:47,-4
07/15/20 00:45:48,-4
07/15/20 00:46:48,-51
07/15/20 00:47:48,9
07/15/20 00:48:48,10
07/15/20 00:49:48,-10
07/15/20 00:50:48,-1
07/15/20 00:51:49,10
07/15/20 00:52:49,-1
07/15/20 00:53:49,0
07/15/20 00:54:49,-7
07/15/20 00:55:49,0
07/15/20 00:56:49,-2
07/15/20 00:57:49,-2
07/15/20 00:58:50,70
07/15/20 00:59:50,-2
07/15/20 01:00:50,-1
07/15/20 01:01:50,-15
07/15/20 01:02:50,-6
07/15/20 01:03:50,0
07/15/20 01:04:50,-2
07/15/20 01:05:51,-4
07/15/20 01:06:51,1
07/15/20 01:07:51,-8
07/15/20 01:08:51,4
07/15/20 01:09:51,4
07/15/20 01:10:51,0
07/15/20 01:11:52,-17
07/15/20 01:12:52,1
07/15/20 01:13:52,0
07/15/20 01:14:52,27
07/15/20 01:15:52,-2
07/15/20 01:16:52,-37
07/15/20 01:17:52,-4
07/15/20 01:18:53,0
07/15/20 01:19:53,-13
07/15/20 01:20:53,-4
07/15/20 01:21:53,3
07/15/20 01:22:53,-1
07/15/20 01:23:53,-1
07/15/20 01:24:53,-1
07/15/20 01:25:54,-1
07/15/20 01:26:54,-1
07/15/20 01:27:54,0
07/15/20 01:28:54,-11
07/15/20 01:29:54,0
07/15/20 01:30:54,0
07/15/20 01:31:55,-1
07/15/20 01:32:55,0
07/15/20 01:33:55,-6
07/15/20 01:34:55,-2
07/15/20 01:35:55,0
07/15/20 01:36:55,3
07/15/20 01:37:55,-45
07/15/20 01:38:56,1
07/15/20 01:39:56,-5
07/15/20 01:40:56,3
07/15/20 01:41:56,0
07/15/20 01:42:56,-3
07/15/20 01:43:56,5
07/15/20 01:44:56,-16
07/15/20 01:45:57,0
07/15/20 01:46:57,0
07/15/20 01:47:57,-1
07/15/20 01:48:57,-1
07/15/20 01:49:57,3
07/15/20 01:50:57,-1
07/15/20 01:51:58,-1
07/15/20 01:52:58,-1
07/15/20 01:53:58,1
07/15/20 01:54:58,3
07/15/20 01:55:58,-2
07/15/20 01:56:58,1
07/15/20 01:57:58,-3
07/15/20 01:58:59,-1
07/15/20 01:59:59,0
07/15/20 02:00:59,-1
07/15/20 02:01:59,-2
07/15/20 02:02:59,1
07/15/20 02:03:59,-1
07/15/20 02:04:59,0
07/15/20 02:06:00,-5
07/15/20 02:07:00,-9
07/15/20 02:08:00,61
07/15/20 02:09:00,-25
07/15/20 02:10:00,-21
07/15/20 02:11:00,9
07/15/20 02:12:01,-7
07/15/20 02:13:01,8
07/15/20 02:14:01,-7
07/15/20 02:15:01,7
07/15/20 02:16:01,-6
07/15/20 02:17:01,2
07/15/20 02:18:01,-2
07/15/20 02:19:02,58
07/15/20 02:20:02,-7
07/15/20 02:21:02,-4
07/15/20 02:22:02,1
07/15/20 02:23:02,5
07/15/20 02:24:02,0
07/15/20 02:25:02,-1
07/15/20 02:26:03,2
07/15/20 02:27:03,-5
07/15/20 02:28:03,24
07/15/20 02:29:03,-1
07/15/20 02:30:03,32
07/15/20 02:31:03,1
07/15/20 02:32:04,-3
07/15/20 02:33:04,16
07/15/20 02:34:04,0
07/15/20 02:35:04,-1
07/15/20 02:36:04,-1
07/15/20 02:37:04,-6
07/15/20 02:38:04,8
07/15/20 02:39:05,3
07/15/20 02:40:05,-7
07/15/20 02:41:05,8
07/15/20 02:42:05,-1
07/15/20 02:43:05,63
07/15/20 02:44:05,-5
07/15/20 02:45:05,-1
07/15/20 02:46:06,0
07/15/20 02:47:06,2
07/15/20 02:48:06,23
07/15/20 02:49:06,0
07/15/20 02:50:06,-13
07/15/20 02:51:06,8
07/15/20 02:52:07,-2
07/15/20 02:53:07,2
07/15/20 02:54:07,40
07/15/20 02:55:07,2
07/15/20 02:56:07,-15
07/15/20 02:57:07,15
07/15/20 02:58:07,15
07/15/20 02:59:08,-1
07/15/20 03:00:08,13
07/15/20 03:01:08,2
07/15/20 03:02:08,6
07/15/20 03:03:08,0
07/15/20 03:04:08,8
07/15/20 03:05:08,-9
07/15/20 03:06:09,1
07/15/20 03:07:09,0
07/15/20 03:08:09,1
07/15/20 03:09:09,-1
07/15/20 03:10:09,3
07/15/20 03:11:09,-1
07/15/20 03:12:10,-5
07/15/20 03:13:10,5
07/15/20 03:14:10,-5
07/15/20 03:15:10,3
07/15/20 03:16:10,7
07/15/20 03:17:10,0
07/15/20 03:18:10,6
07/15/20 03:19:11,-1
07/15/20 03:20:11,0
07/15/20 03:21:11,41
07/15/20 03:22:11,2
07/15/20 03:23:11,-11
07/15/20 03:24:11,-2
07/15/20 03:25:11,-44
07/15/20 03:26:12,-21
07/15/20 03:27:12,-1
07/15/20 03:28:12,4
07/15/20 03:29:12,0
07/15/20 03:30:12,0
07/15/20 03:31:12,-3
07/15/20 03:32:13,0
07/15/20 03:33:13,0
07/15/20 03:34:13,10
07/15/20 03:35:13,-1
07/15/20 03:36:13,-1
07/15/20 03:37:13,4
07/15/20 03:38:13,-1
07/15/20 03:39:14,1
07/15/20 03:40:14,-1
07/15/20 03:41:14,-1
07/15/20 03:42:14,0
07/15/20 03:43:14,-2
07/15/20 03:44:14,0
07/15/20 03:45:14,0
07/15/20 03:46:15,-2
07/15/20 03:47:15,0
07/15/20 03:48:15,-1
07/15/20 03:49:15,-1
07/15/20 03:50:15,47
07/15/20 03:51:15,2
07/15/20 03:52:16,1
07/15/20 03:53:16,0
07/15/20 03:54:16,-1
07/15/20 03:55:16,0
07/15/20 03:56:16,-1
07/15/20 03:57:16,0
07/15/20 03:58:16,3
07/15/20 03:59:17,-5
07/15/20 04:00:17,-1
07/15/20 04:01:17,-14
07/15/20 04:02:17,-10
07/15/20 04:03:17,17
07/15/20 04:04:17,0
07/15/20 04:05:17,0
07/15/20 04:06:18,15
07/15/20 04:07:18,2
07/15/20 04:08:18,5
07/15/20 04:09:18,-8
07/15/20 04:10:18,1
07/15/20 04:11:18,0
07/15/20 04:12:19,2
07/15/20 04:13:19,3
07/15/20 04:14:19,-1
07/15/20 04:15:19,0
07/15/20 04:16:19,2
07/15/20 04:17:19,0
07/15/20 04:18:19,3
07/15/20 04:19:20,5
07/15/20 04:20:20,0
07/15/20 04:21:20,-4
07/15/20 04:22:20,0
07/15/20 04:23:20,3
07/15/20 04:24:20,-1
07/15/20 04:25:21,-1
07/15/20 04:26:21,-2
07/15/20 04:27:21,-1
07/15/20 04:28:21,0
07/15/20 04:29:21,-2
07/15/20 04:30:21,-1
07/15/20 04:31:21,-16
07/15/20 04:32:22,0
07/15/20 04:33:22,1
07/15/20 04:34:22,35
07/15/20 04:35:22,4
07/15/20 04:36:22,3
07/15/20 04:37:22,7
07/15/20 04:38:22,0
07/15/20 04:39:23,-2
07/15/20 04:40:23,0
07/15/20 04:41:23,-1
07/15/20 04:42:23,-48
07/15/20 04:43:23,25
07/15/20 04:44:23,-6
07/15/20 04:45:24,-1
07/15/20 04:46:24,0
07/15/20 04:47:24,0
07/15/20 04:48:24,-8
07/15/20 04:49:24,7
07/15/20 04:50:24,-39
07/15/20 04:51:24,0
07/15/20 04:52:25,14
07/15/20 04:53:25,9
07/15/20 04:54:25,1
07/15/20 04:55:25,-19
07/15/20 04:56:25,0
07/15/20 04:57:25,-1
07/15/20 04:58:25,0
07/15/20 04:59:26,-4
07/15/20 05:00:26,-1
07/15/20 05:01:26,15
07/15/20 05:02:26,7
07/15/20 05:03:26,-3
07/15/20 05:04:26,-4
07/15/20 05:05:27,-1
07/15/20 05:06:27,1
07/15/20 05:07:27,-1
07/15/20 05:08:27,0
07/15/20 05:09:27,3
07/15/20 05:10:27,-4
07/15/20 05:11:27,0
07/15/20 05:12:28,0
07/15/20 05:13:28,0
07/15/20 05:14:28,-2
07/15/20 05:15:28,1
07/15/20 05:16:28,0
07/15/20 05:17:28,0
07/15/20 05:18:28,27
07/15/20 05:19:29,-9
07/15/20 05:20:29,1
07/15/20 05:21:29,1
07/15/20 05:22:29,0
07/15/20 05:23:29,0
07/15/20 05:24:29,0
07/15/20 05:25:30,0
07/15/20 05:26:30,0
07/15/20 05:27:30,0
07/15/20 05:28:30,-1
07/15/20 05:29:30,-1
07/15/20 05:30:30,-2
07/15/20 05:31:30,-1
07/15/20 05:32:31,-1
07/15/20 05:33:31,-1
07/15/20 05:34:31,0
07/15/20 05:35:31,0
07/15/20 05:36:31,-1
07/15/20 05:37:31,-2
07/15/20 05:38:31,-1
07/15/20 05:39:32,-2
07/15/20 05:40:32,5
07/15/20 05:41:32,-1
07/15/20 05:42:32,-1
07/15/20 05:43:32,-4
07/15/20 05:44:32,3
07/15/20 05:45:33,12
07/15/20 05:46:33,1
07/15/20 05:47:33,-2
07/15/20 05:48:33,54
07/15/20 05:49:33,2
07/15/20 05:50:33,-1
07/15/20 05:51:33,-2
07/15/20 05:52:34,-3
07/15/20 05:53:34,10
07/15/20 05:54:34,-1
07/15/20 05:55:34,0
07/15/20 05:56:34,0
07/15/20 05:57:34,-6
07/15/20 05:58:34,-1
07/15/20 05:59:35,-1
07/15/20 06:00:35,48
07/15/20 06:01:35,0
07/15/20 06:02:35,0
07/15/20 06:03:35,-1
07/15/20 06:04:35,9
07/15/20 06:05:36,1
07/15/20 06:06:36,-1
07/15/20 06:07:36,-2
07/15/20 06:08:36,-20
07/15/20 06:09:36,8
07/15/20 06:10:36,1
07/15/20 06:11:36,15
07/15/20 06:12:37,-33
07/15/20 06:13:37,30
07/15/20 06:14:37,-2
07/15/20 06:15:37,0
07/15/20 06:16:37,4
07/15/20 06:17:37,9
07/15/20 06:18:37,0
