timestamp,Infrared to Red Signal Ratio
06/19/20 00:00:46,-38
06/19/20 00:01:46,-22
06/19/20 00:02:46,0
06/19/20 00:03:46,-8
06/19/20 00:04:46,-14
06/19/20 00:05:47,1
06/19/20 00:06:47,18
06/19/20 00:07:47,-1
06/19/20 00:08:47,-7
06/19/20 00:09:47,11
06/19/20 00:10:47,-5
06/19/20 00:11:47,0
06/19/20 00:12:48,0
06/19/20 00:13:48,4
06/19/20 00:14:48,-26
06/19/20 00:15:48,9
06/19/20 00:16:48,0
06/19/20 00:17:48,1
06/19/20 00:18:48,0
06/19/20 00:19:49,2
06/19/20 00:20:49,0
06/19/20 00:21:49,-1
06/19/20 00:22:49,1
06/19/20 00:23:49,2
06/19/20 00:24:49,0
06/19/20 00:25:50,0
06/19/20 00:26:50,-1
06/19/20 00:27:50,0
06/19/20 00:28:50,0
06/19/20 00:29:50,3
06/19/20 00:30:50,-6
06/19/20 00:31:50,0
06/19/20 00:32:51,0
06/19/20 00:33:51,-3
06/19/20 00:34:51,-2
06/19/20 00:35:51,0
06/19/20 00:36:51,8
06/19/20 00:37:51,-2
06/19/20 00:38:52,-4
06/19/20 00:39:52,-1
06/19/20 00:40:52,0
06/19/20 00:41:52,-1
06/19/20 00:42:52,1
06/19/20 00:43:52,-1
06/19/20 00:44:52,1
06/19/20 00:45:53,-9
06/19/20 00:46:53,-5
06/19/20 00:47:53,-4
06/19/20 00:48:53,-4
06/19/20 00:49:53,0
06/19/20 00:50:53,-2
06/19/20 00:51:53,1
06/19/20 00:52:54,0
06/19/20 00:53:54,6
06/19/20 00:54:54,0
06/19/20 00:55:54,-5
06/19/20 00:56:54,-2
06/19/20 00:57:54,0
06/19/20 00:58:55,0
06/19/20 00:59:55,0
06/19/20 01:00:55,0
06/19/20 01:01:55,-4
06/19/20 01:02:55,-17
06/19/20 01:03:55,-3
06/19/20 01:04:55,-8
06/19/20 01:05:56,-1
06/19/20 01:06:56,-2
06/19/20 01:07:56,-1
06/19/20 01:08:56,3
06/19/20 01:09:56,0
06/19/20 01:10:56,25
06/19/20 01:11:56,0
06/19/20 01:12:57,-4
06/19/20 01:13:57,3
06/19/20 01:14:57,-4
06/19/20 01:15:57,0
06/19/20 01:16:57,12
06/19/20 01:17:57,-2
06/19/20 01:18:58,5
06/19/20 01:19:58,11
06/19/20 01:20:58,-1
06/19/20 01:21:58,8
06/19/20 01:22:58,0
06/19/20 01:23:58,7
06/19/20 01:24:58,52
06/19/20 01:25:59,5
06/19/20 01:26:59,12
06/19/20 01:27:59,-1
06/19/20 01:28:59,0
06/19/20 01:29:59,0
06/19/20 01:30:59,0
06/19/20 01:31:59,10
06/19/20 01:33:00,-1
06/19/20 01:34:00,-2
06/19/20 01:35:00,-1
06/19/20 01:36:00,-4
06/19/20 01:37:00,0
06/19/20 01:38:00,0
06/19/20 01:39:01,-4
06/19/20 01:40:01,0
06/19/20 01:41:01,-3
06/19/20 01:42:01,0
06/19/20 01:43:01,0
06/19/20 01:44:01,0
06/19/20 01:45:01,-1
06/19/20 01:46:02,14
06/19/20 01:47:02,0
06/19/20 01:48:02,3
06/19/20 01:49:02,-10
06/19/20 01:50:02,10
06/19/20 01:51:02,-2
06/19/20 01:52:02,-1
06/19/20 01:53:03,-1
06/19/20 01:54:03,-1
06/19/20 01:55:03,-19
06/19/20 01:56:03,2
06/19/20 01:57:03,-1
06/19/20 01:58:03,-1
06/19/20 01:59:04,2
06/19/20 02:00:04,0
06/19/20 02:01:04,23
06/19/20 02:02:04,0
06/19/20 02:03:04,1
06/19/20 02:04:04,4
06/19/20 02:05:04,-1
06/19/20 02:06:05,1
06/19/20 02:07:05,0
06/19/20 02:08:05,-1
06/19/20 02:09:05,0
06/19/20 02:10:05,-1
06/19/20 02:11:05,-59
06/19/20 02:12:05,-4
06/19/20 02:13:06,-3
06/19/20 02:14:06,-8
06/19/20 02:15:06,0
06/19/20 02:16:06,-22
06/19/20 02:17:06,-1
06/19/20 02:18:06,9
06/19/20 02:19:07,72
06/19/20 02:20:07,6
06/19/20 02:21:07,2
06/19/20 02:22:07,-1
06/19/20 02:23:07,0
06/19/20 02:24:07,-71
06/19/20 02:25:07,-4
06/19/20 02:26:08,-1
06/19/20 02:27:08,27
06/19/20 02:28:08,-4
06/19/20 02:29:08,-1
06/19/20 02:30:08,-2
06/19/20 02:31:08,0
06/19/20 02:32:08,3
06/19/20 02:33:09,-5
06/19/20 02:34:09,-1
06/19/20 02:35:09,-5
06/19/20 02:36:09,2
06/19/20 02:37:09,-4
06/19/20 02:38:09,-5
06/19/20 02:39:10,-3
06/19/20 02:40:10,-5
06/19/20 02:41:10,-6
06/19/20 02:42:10,-1
06/19/20 02:43:10,-4
06/19/20 02:44:10,-1
06/19/20 02:45:10,0
06/19/20 02:46:11,-1
06/19/20 02:47:11,0
06/19/20 02:48:11,0
06/19/20 02:49:11,-3
06/19/20 02:50:11,-5
06/19/20 02:51:11,-3
06/19/20 02:52:11,-1
06/19/20 02:53:12,-1
06/19/20 02:54:12,-2
06/19/20 02:55:12,12
06/19/20 02:56:12,51
06/19/20 02:57:12,10
06/19/20 02:58:12,-8
06/19/20 02:59:13,4
06/19/20 03:00:13,-3
06/19/20 03:01:13,0
06/19/20 03:02:13,10
06/19/20 03:03:13,5
06/19/20 03:04:13,-8
06/19/20 03:05:13,3
06/19/20 03:06:14,0
06/19/20 03:07:14,8
06/19/20 03:08:14,4
06/19/20 03:09:14,0
06/19/20 03:10:14,0
06/19/20 03:11:14,10
06/19/20 03:12:14,8
06/19/20 03:13:15,0
06/19/20 03:14:15,0
06/19/20 03:15:15,0
06/19/20 03:16:15,-1
06/19/20 03:17:15,-3
06/19/20 03:18:15,0
06/19/20 03:19:16,0
06/19/20 03:20:16,-1
06/19/20 03:21:16,-2
06/19/20 03:22:16,-1
06/19/20 03:23:16,0
06/19/20 03:24:16,5
06/19/20 03:25:16,-11
06/19/20 03:26:17,-4
06/19/20 03:27:17,0
06/19/20 03:28:17,0
06/19/20 03:29:17,2
06/19/20 03:30:17,11
06/19/20 03:31:17,0
06/19/20 03:32:17,-1
06/19/20 03:33:18,-6
06/19/20 03:34:18,-1
06/19/20 03:35:18,-3
06/19/20 03:36:18,0
06/19/20 03:37:18,-4
06/19/20 03:38:18,0
06/19/20 03:39:19,-1
06/19/20 03:40:19,0
06/19/20 03:41:19,-4
06/19/20 03:42:19,3
06/19/20 03:43:19,3
06/19/20 03:44:19,-2
06/19/20 03:45:19,11
06/19/20 03:46:20,0
06/19/20 03:47:20,0
06/19/20 03:48:20,3
06/19/20 03:49:20,2
06/19/20 03:50:20,2
06/19/20 03:51:20,4
06/19/20 03:52:20,7
06/19/20 03:53:21,-1
06/19/20 03:54:21,0
06/19/20 03:55:21,0
