timestamp,Infrared to Red Signal Ratio
07/04/20 00:00:50,-1
07/04/20 00:01:50,-1
07/04/20 00:02:50,11
07/04/20 00:03:50,7
07/04/20 00:04:50,-24
07/04/20 00:05:51,-11
07/04/20 00:06:51,-11
07/04/20 00:07:51,0
07/04/20 00:08:51,-8
07/04/20 00:09:51,-6
07/04/20 00:10:51,-1
07/04/20 00:11:51,3
07/04/20 00:12:52,-14
07/04/20 00:13:52,0
07/04/20 00:14:52,-6
07/04/20 00:15:52,-1
07/04/20 00:16:53,-6
07/04/20 00:17:53,0
07/04/20 00:18:53,0
07/04/20 00:19:53,-13
07/04/20 00:20:53,9
07/04/20 00:21:53,-4
07/04/20 00:22:53,-1
07/04/20 00:23:54,-1
07/04/20 00:24:54,0
07/04/20 00:25:54,-1
07/04/20 00:26:54,10
07/04/20 00:27:54,1
07/04/20 00:28:54,-32
07/04/20 00:29:54,18
07/04/20 00:30:55,0
07/04/20 00:31:55,6
07/04/20 00:32:55,0
07/04/20 00:33:55,1
07/04/20 00:34:55,6
07/04/20 00:35:55,6
07/04/20 00:36:55,-1
07/04/20 00:37:56,8
07/04/20 00:38:56,2
07/04/20 00:39:56,-1
07/04/20 00:40:56,0
07/04/20 00:41:56,5
07/04/20 00:42:56,-6
07/04/20 00:43:57,-3
07/04/20 00:44:57,11
07/04/20 00:45:57,0
07/04/20 00:46:57,-1
07/04/20 00:47:57,-49
07/04/20 00:48:57,3
07/04/20 00:49:57,-8
07/04/20 00:50:58,-3
07/04/20 00:51:58,0
07/04/20 00:52:58,-2
07/04/20 00:53:58,-57
07/04/20 00:54:58,-2
07/04/20 00:55:58,0
07/04/20 00:56:58,-2
07/04/20 00:57:59,0
07/04/20 00:58:59,3
07/04/20 00:59:59,-1
07/04/20 01:00:59,0
07/04/20 01:01:59,-1
07/04/20 01:02:59,20
07/04/20 01:04:59,-1
07/04/20 01:05:59,4
07/04/20 01:07:00,5
07/04/20 01:08:00,0
07/04/20 01:09:00,1
07/04/20 01:10:00,-7
07/04/20 01:11:00,0
07/04/20 01:12:00,-1
07/04/20 01:13:00,-1
07/04/20 01:14:01,-1
07/04/20 01:15:01,0
07/04/20 01:16:01,3
07/04/20 01:17:01,-2
07/04/20 01:18:01,4
07/04/20 01:19:01,0
07/04/20 01:20:01,-1
07/04/20 01:21:02,-7
07/04/20 01:22:02,-7
07/04/20 01:23:02,-4
07/04/20 01:24:02,-2
07/04/20 01:25:02,4
07/04/20 01:26:02,0
07/04/20 01:27:02,-4
07/04/20 01:28:03,-1
07/04/20 01:29:03,-2
07/04/20 01:30:03,0
07/04/20 01:31:03,-6
07/04/20 01:32:03,3
07/04/20 01:33:03,-2
07/04/20 01:34:04,0
07/04/20 01:35:04,0
07/04/20 01:36:04,3
07/04/20 01:37:04,-2
07/04/20 01:38:04,-5
07/04/20 01:39:04,-7
07/04/20 01:40:04,-3
07/04/20 01:41:05,-62
07/04/20 01:42:05,8
07/04/20 01:43:05,-1
07/04/20 01:44:05,0
07/04/20 01:45:05,-3
07/04/20 01:46:05,21
07/04/20 01:47:06,5
07/04/20 01:48:06,-77
07/04/20 01:49:06,14
07/04/20 01:50:06,-1
07/04/20 01:51:06,8
07/04/20 01:52:06,-7
07/04/20 01:53:06,-2
07/04/20 01:54:07,-1
07/04/20 01:55:07,-1
07/04/20 01:56:07,-6
07/04/20 01:57:07,-1
07/04/20 01:58:07,-1
07/04/20 01:59:07,-1
07/04/20 02:00:08,0
07/04/20 02:01:08,3
07/04/20 02:02:08,-5
07/04/20 02:03:08,-2
07/04/20 02:04:08,-1
07/04/20 02:05:08,50
07/04/20 02:06:08,9
07/04/20 02:07:09,0
07/04/20 02:08:09,8
07/04/20 02:09:09,0
07/04/20 02:10:09,0
07/04/20 02:11:09,-3
